"LEAID","FIPST","YEAR","V33","A09","C10","C25","OPERATIONAL_SCHOOLS","SCHLEV","AGCHRT","GSLO","GSHI","LOCALE","URBANICITY"
"3411430","34",18,1869,369000,6000,227000,5,"03","3","PK","12","21","Urban"
"3411460","34",18,7576,573000,29000,2403000,7,"03","3","PK","12","21","Urban"
"3411490","34",18,5983,1324000,32000,2049000,6,"03","3","PK","12","21","Urban"
"3411520","34",18,672,0,0,0,2,"01","3","PK","06","21","Urban"
"3411550","34",18,624,123000,2000,57000,2,"01","3","PK","08","21","Urban"
"3411580","34",18,1117,208000,5000,499000,4,"01","3","PK","06","41","Rural"
"3411610","34",18,2601,1653000,0,0,2,"02","3","09","12","21","Urban"
"3411640","34",18,3342,557000,20000,1328000,6,"03","3","PK","12","21","Urban"
"3411670","34",18,227,28000,1000,63000,1,"01","3","PK","08","23","Urban"
"3411700","34",18,2190,693000,7000,196000,2,"02","3","07","12","41","Rural"
"3411730","34",18,1421,1049000,0,0,1,"02","3","09","12","21","Urban"
"3411760","34",18,2233,1010000,0,0,3,"03","3","PK","12","21","Urban"
"3411790","34",18,919,183000,3000,133000,2,"01","3","PK","08","22","Urban"
"3411820","34",18,534,9000,0,0,1,"01","3","PK","08","21","Urban"
"3411850","34",18,618,9000,0,0,1,"01","3","PK","08","21","Urban"
"3411880","34",18,4152,737000,8000,218000,7,"03","3","PK","12","21","Urban"
"3411910","34",18,1362,409000,5000,91000,4,"01","3","PK","08","21","Urban"
"3411940","34",18,233,103000,1000,62000,1,"01","3","PK","05","21","Urban"
"3411970","34",18,2123,369000,4000,211000,3,"03","3","KG","12","13","Urban"
"3411980","34",18,605,190000,1000,14000,7,"05","3","09","12","21","Urban"
"3412030","34",18,142,20000,1000,49000,1,"01","3","PK","06","21","Urban"
"3412060","34",18,3458,576000,11000,560000,5,"03","3","PK","12","21","Urban"
"3412090","34",18,510,98000,3000,128000,2,"01","3","PK","06","41","Rural"
"3412120","34",18,599,126000,1000,37000,2,"01","3","PK","08","21","Urban"
"3412150","34",18,236,55000,1000,43000,1,"01","3","PK","08","31","Town"
"3412180","34",18,655,0,0,0,2,"01","3","PK","08","21","Urban"
"3412210","34",18,290,33000,1000,41000,1,"01","3","PK","08","41","Rural"
"3412240","34",18,773,8000,0,3000,1,"01","3","PK","06","21","Urban"
"3412260","34",18,1599,294000,0,0,2,"02","3","07","12","21","Urban"
"3412270","34",18,5579,59000,40000,3213000,11,"03","3","PK","12","21","Urban"
"3412300","34",18,275,57000,1000,31000,1,"01","3","PK","08","31","Town"
"3412360","34",18,1817,347000,10000,518000,3,"03","3","PK","12","21","Urban"
"3412390","34",18,953,201000,4000,226000,2,"03","3","PK","12","21","Urban"
"3412420","34",18,3811,1106000,7000,156000,8,"03","3","PK","12","21","Urban"
"3412450","34",18,1245,165000,1000,39000,3,"03","3","PK","12","21","Urban"
"3412480","34",18,7248,2106000,26000,809000,14,"03","3","PK","12","21","Urban"
"3412510","34",18,2052,891000,0,0,3,"03","3","04","12","21","Urban"
"3412540","34",18,14504,158000,110000,11232000,17,"03","3","PK","12","21","Urban"
"3412570","34",18,1207,449000,5000,189000,1,"02","3","09","12","21","Urban"
"3412600","34",18,866,31000,7000,526000,1,"02","3","09","12","21","Urban"
"3412630","34",18,3730,1008000,20000,1421000,1,"05","3","09","12","21","Urban"
"3412660","34",18,856,8000,0,4000,3,"01","3","PK","08","21","Urban"
"3412690","34",18,27601,104000,170000,18428000,51,"03","3","PK","12","21","Urban"
"3412720","34",18,1220,27000,8000,753000,4,"03","3","PK","12","21","Urban"
"3412810","34",18,4880,519000,23000,1811000,11,"03","3","PK","12","41","Rural"
"3412840","34",18,2185,230000,13000,1082000,5,"03","3","PK","12","21","Urban"
"3412870","34",18,4785,701000,30000,2296000,9,"03","3","PK","12","21","Urban"
"3412900","34",18,2123,792000,0,22000,5,"03","3","PK","12","21","Urban"
"3412930","34",18,11182,423000,73000,6997000,11,"03","3","PK","12","21","Urban"
"3412960","34",18,3937,555000,20000,1580000,5,"03","3","PK","12","21","Urban"
"3412990","34",18,1899,248000,10000,685000,4,"03","3","PK","12","21","Urban"
"3413000","34",18,1572,379000,8000,444000,2,"02","3","07","12","41","Rural"
"3413050","34",18,7161,2318000,28000,1409000,10,"03","3","PK","12","21","Urban"
"3413080","34",18,1283,208000,4000,152000,5,"03","3","PK","12","21","Urban"
"3413110","34",18,1762,383000,7000,378000,5,"03","3","PK","12","41","Rural"
"3413140","34",18,9363,1025000,50000,4071000,13,"03","3","PK","12","21","Urban"
"3413200","34",18,3757,275000,25000,2111000,7,"03","3","PK","12","22","Urban"
"3413230","34",18,1331,269000,3000,147000,4,"03","3","PK","12","41","Rural"
"3413260","34",18,304,63000,1000,40000,1,"01","3","PK","08","41","Rural"
"3413290","34",18,2826,608000,6000,178000,4,"03","3","PK","12","21","Urban"
"3413320","34",18,763,214000,0,0,2,"03","3","PK","12","21","Urban"
"3413350","34",18,1673,277000,4000,174000,4,"03","3","PK","12","21","Urban"
"3413380","34",18,104,0,0,0,1,"01","3","KG","08","22","Urban"
"3413410","34",18,3809,741000,8000,313000,6,"03","3","PK","12","21","Urban"
"3413470","34",18,900,11000,6000,477000,1,"01","3","PK","08","21","Urban"
"3413500","34",18,311,69000,2000,91000,1,"01","3","PK","08","41","Rural"
"3413530","34",18,4136,827000,23000,1327000,6,"03","3","PK","12","21","Urban"
"3413560","34",18,2323,1485000,0,0,2,"02","3","09","12","21","Urban"
"3413590","34",18,2767,597000,2000,65000,5,"03","3","PK","12","21","Urban"
"3413620","34",18,2106,515000,6000,248000,1,"02","3","09","12","21","Urban"
"3413650","34",18,4641,1066000,10000,258000,6,"03","3","PK","12","21","Urban"
"3413680","34",18,2871,718000,11000,367000,8,"03","3","PK","12","21","Urban"
"3413710","34",18,1495,429000,5000,111000,4,"01","3","PK","08","41","Rural"
"3413740","34",18,1434,122000,11000,890000,2,"01","3","PK","08","21","Urban"
"3413750","34",18,1216,282000,3000,157000,1,"02","3","09","12","21","Urban"
"3413770","34",18,1480,349000,7000,339000,4,"03","3","PK","12","21","Urban"
"3413800","34",18,2249,525000,10000,488000,4,"03","3","PK","12","21","Urban"
"3413830","34",18,5751,2154000,0,0,10,"03","3","PK","12","21","Urban"
"3413860","34",18,1152,434000,5000,112000,4,"01","3","PK","08","21","Urban"
"3413890","34",18,1227,11000,0,0,2,"01","3","PK","06","21","Urban"
"3413950","34",18,1127,12000,0,6000,3,"01","3","PK","08","21","Urban"
"3413980","34",18,336,74000,1000,43000,1,"01","3","PK","08","21","Urban"
"3414010","34",18,1404,158000,7000,488000,3,"03","3","PK","12","21","Urban"
"3414040","34",18,291,40000,1000,15000,1,"01","3","PK","08","21","Urban"
"3414070","34",18,511,150000,2000,68000,1,"01","3","PK","08","21","Urban"
"3414100","34",18,556,131000,2000,82000,2,"01","3","PK","08","21","Urban"
"3414130","34",18,2276,568000,8000,205000,6,"01","3","PK","08","21","Urban"
"3414220","34",18,83,1000,0,0,1,"01","3","PK","06","41","Rural"
"3414250","34",18,472,168000,2000,25000,1,"01","3","PK","06","21","Urban"
"3414280","34",18,2969,406000,11000,1637000,8,"03","3","PK","12","21","Urban"
"3414310","34",18,2034,494000,10000,435000,5,"03","3","PK","12","21","Urban"
"3414340","34",18,3551,919000,11000,285000,7,"03","3","PK","12","21","Urban"
"3414370","34",18,999,566000,0,0,2,"01","3","PK","08","21","Urban"
"3414400","34",18,999,1080000,0,0,1,"02","3","09","12","21","Urban"
"3414430","34",18,814,1e+05,3000,156000,3,"01","3","PK","08","21","Urban"
"3414460","34",18,2652,75000,0,0,5,"03","3","PK","12","21","Urban"
"3414490","34",18,1798,451000,6000,195000,5,"03","3","PK","12","21","Urban"
"3414520","34",18,165,81000,0,0,1,"01","3","PK","05","21","Urban"
"3414550","34",18,1272,105000,10000,1039000,3,"03","3","PK","12","31","Town"
"3414580","34",18,602,262000,2000,108000,1,"05","3","09","12","41","Rural"
"3414610","34",18,138,4000,0,1000,1,"01","3","KG","06","42","Rural"
"3414640","34",18,6237,1181000,28000,1514000,7,"03","3","PK","12","21","Urban"
"3414670","34",18,5649,1906000,0,0,8,"03","3","PK","12","21","Urban"
"3414730","34",18,125,0,0,0,1,"01","3","PK","08","21","Urban"
"3414790","34",18,219,0,1000,152000,1,"01","3","PK","06","21","Urban"
"3414850","34",18,2286,717000,9000,422000,4,"03","3","PK","12","21","Urban"
"3414880","34",18,746,166000,2000,57000,2,"01","3","PK","08","21","Urban"
"3414940","34",18,669,210000,0,0,1,"02","3","09","12","21","Urban"
"3414970","34",18,479,13000,0,0,1,"01","3","PK","08","21","Urban"
"3415000","34",18,499,93000,2000,107000,1,"N","3","PK","08","21","Urban"
"3415030","34",18,894,25000,5000,374000,3,"01","3","PK","08","22","Urban"
"3415060","34",18,301,94000,1000,46000,1,"05","3","09","12","21","Urban"
"3415090","34",18,2398,441000,8000,369000,3,"03","3","PK","12","21","Urban"
"3415120","34",18,1108,209000,5000,259000,2,"03","3","PK","12","21","Urban"
"3415180","34",18,423,85000,3000,130000,1,"01","3","PK","08","21","Urban"
"3415210","34",18,8623,2339000,32000,1003000,10,"03","3","PK","12","21","Urban"
"3415240","34",18,288,12000,1000,31000,1,"01","3","PK","08","21","Urban"
"3415270","34",18,361,0,0,0,1,"01","3","PK","06","41","Rural"
"3415330","34",18,7286,1135000,22000,756000,11,"03","3","PK","12","21","Urban"
"3415360","34",18,3400,847000,13000,465000,7,"03","3","PK","12","21","Urban"
"3415390","34",18,2235,496000,12000,775000,4,"03","3","PK","12","21","Urban"
"3415420","34",18,734,152000,3000,113000,3,"01","3","PK","08","21","Urban"
"3415450","34",18,1661,446000,6000,263000,2,"02","3","07","12","41","Rural"
"3415480","34",18,2895,592000,6000,307000,2,"02","3","07","12","21","Urban"
"3415510","34",18,3203,788000,7000,149000,5,"03","3","PK","12","41","Rural"
"3415540","34",18,1700,271000,5000,145000,4,"03","3","PK","12","21","Urban"
"3415570","34",18,181,2000,0,0,1,"01","3","PK","08","21","Urban"
"3415600","34",18,336,91000,1000,25000,1,"01","3","PK","08","21","Urban"
"3415630","34",18,2273,794000,8000,169000,5,"03","3","PK","12","21","Urban"
"3415660","34",18,226,39000,1000,23000,1,"01","3","PK","06","41","Rural"
"3415690","34",18,2198,1248000,7000,328000,5,"01","3","PK","06","21","Urban"
"3415720","34",18,303,55000,1000,28000,1,"01","3","PK","08","21","Urban"
"3415750","34",18,254,64000,1000,34000,1,"01","3","PK","06","41","Rural"
"3415810","34",18,99,0,0,0,1,"01","3","KG","04","22","Urban"
"3415840","34",18,116,47000,0,19000,1,"01","3","PK","08","41","Rural"
"3415870","34",18,862,233000,3000,189000,2,"01","3","PK","08","21","Urban"
"3415900","34",18,3961,1454000,14000,368000,9,"03","3","PK","12","21","Urban"
"3415930","34",18,761,322000,3000,70000,1,"05","3","09","12","41","Rural"
"3415960","34",18,1043,161000,3000,170000,3,"01","3","PK","08","41","Rural"
"3415990","34",18,1630,392000,7000,201000,4,"01","3","PK","06","21","Urban"
"3416020","34",18,698,192000,2000,64000,2,"01","3","PK","08","21","Urban"
"3416080","34",18,3616,681000,15000,795000,7,"03","3","PK","12","21","Urban"
"3416110","34",18,3746,775000,0,0,6,"03","3","PK","12","21","Urban"
"3416170","34",18,541,205000,0,0,2,"01","3","PK","08","41","Rural"
"3416200","34",18,1447,285000,5000,189000,3,"01","3","PK","08","21","Urban"
"3416230","34",18,15472,2012000,40000,2355000,18,"03","3","PK","12","21","Urban"
"3416260","34",18,1014,330000,4000,151000,2,"01","3","PK","08","21","Urban"
"3416290","34",18,14500,421000,84000,7083000,20,"03","3","PK","12","13","Urban"
"3416320","34",18,292,0,0,0,1,"01","3","PK","06","31","Town"
"3416350","34",18,652,127000,3000,138000,1,"01","3","PK","08","21","Urban"
"3416380","34",18,13768,595000,97000,8837000,14,"03","3","PK","12","21","Urban"
"3416400","34",18,-2,25000,2000,173000,6,"07","3","PK","12","21","Urban"
"3416440","34",18,436,99000,2000,28000,2,"01","3","PK","08","41","Rural"
"3416470","34",18,3159,554000,12000,702000,6,"03","3","PK","12","21","Urban"
"3416500","34",18,7219,1438000,38000,1675000,10,"03","3","PK","12","21","Urban"
"3416530","34",18,865,184000,4000,298000,3,"01","3","PK","08","41","Rural"
"3416560","34",18,2257,609000,3000,49000,3,"03","3","PK","12","21","Urban"
"3416590","34",18,322,72000,1000,53000,1,"01","3","PK","08","41","Rural"
"3416620","34",18,1133,3000,0,0,3,"01","3","PK","08","21","Urban"
"3416650","34",18,1448,192000,3000,120000,3,"01","3","PK","08","22","Urban"
"3416680","34",18,684,108000,3000,225000,2,"01","3","PK","08","22","Urban"
"3416710","34",18,3012,698000,8000,310000,6,"03","3","PK","12","41","Rural"
"3416740","34",18,2249,406000,0,4000,6,"03","3","PK","12","21","Urban"
"3416800","34",18,10704,995000,60000,5120000,14,"03","3","PK","12","13","Urban"
"3416830","34",18,3039,542000,9000,271000,5,"01","3","PK","08","21","Urban"
"3416860","34",18,1633,351000,0,0,4,"03","3","PK","12","21","Urban"
"3416870","34",18,624,153000,2000,64000,1,"02","3","09","12","41","Rural"
"3416890","34",18,3429,1268000,9000,286000,7,"03","3","PK","12","21","Urban"
"3416920","34",18,1283,26000,2000,118000,3,"03","3","PK","12","21","Urban"
"3416950","34",18,901,192000,3000,134000,2,"01","3","PK","08","21","Urban"
"3416970","34",18,1770,426000,5000,164000,2,"02","3","07","12","31","Town"
"3416980","34",18,1684,21000,0,13000,5,"01","3","PK","08","21","Urban"
"3417010","34",18,481,68000,2000,118000,2,"01","3","PK","06","31","Town"
"3417070","34",18,7202,1374000,19000,881000,11,"03","3","PK","12","21","Urban"
"3417100","34",18,3164,877000,4000,82000,3,"03","3","PK","12","21","Urban"
"3417130","34",18,2019,422000,4000,82000,4,"01","3","PK","08","21","Urban"
"3417160","34",18,422,79000,2000,56000,2,"01","3","PK","06","31","Town"
"3417190","34",18,640,7000,0,4000,2,"01","3","PK","08","21","Urban"
"3417220","34",18,2015,1139000,0,0,1,"02","3","09","12","21","Urban"
"3417250","34",18,819,145000,3000,146000,3,"01","3","PK","06","21","Urban"
"3417280","34",18,7895,2630000,18000,490000,14,"03","3","PK","12","21","Urban"
"3417310","34",18,1458,165000,5000,231000,3,"03","3","PK","12","21","Urban"
"3417340","34",18,177,0,0,0,1,"01","3","PK","06","21","Urban"
"3417400","34",18,99,7000,0,10000,1,"01","3","PK","06","23","Urban"
"3417430","34",18,2947,571000,9000,464000,5,"03","3","PK","12","21","Urban"
"3417460","34",18,1716,1032000,0,0,2,"02","3","07","12","21","Urban"
"3417490","34",18,573,115000,1000,38000,2,"01","3","PK","08","21","Urban"
"3417500","34",18,1597,6000,0,9000,9,"05","3","09","12","21","Urban"
"3417520","34",18,3309,889000,13000,371000,8,"03","3","PK","12","41","Rural"
"3417550","34",18,2489,684000,0,0,2,"02","3","09","12","41","Rural"
"3417580","34",18,8498,301000,43000,4406000,9,"03","3","PK","12","21","Urban"
"3417610","34",18,6696,1736000,35000,1993000,12,"03","3","PK","12","21","Urban"
"3417640","34",18,1080,286000,6000,282000,3,"01","3","PK","08","21","Urban"
"3417700","34",18,9641,2487000,28000,561000,10,"03","3","PK","12","23","Urban"
"3417730","34",18,1000,331000,5000,197000,2,"01","3","PK","08","41","Rural"
"3417760","34",18,6304,1596000,4000,86000,10,"03","3","PK","12","21","Urban"
"3417790","34",18,377,0,0,0,1,"01","3","PK","06","21","Urban"
"3417820","34",18,2814,889000,10000,197000,6,"03","3","PK","12","21","Urban"
"3417850","34",18,167,37000,1000,64000,1,"01","3","PK","08","41","Rural"
"3417880","34",18,738,117000,4000,238000,2,"01","3","PK","08","21","Urban"
"3417910","34",18,269,32000,1000,22000,1,"01","3","PK","08","31","Town"
"3417920","34",18,461,108000,1000,71000,1,"05","3","09","12","31","Town"
"3417940","34",18,924,179000,7000,947000,3,"03","3","PK","12","23","Urban"
"3417970","34",18,277,22000,1000,42000,1,"01","3","PK","08","23","Urban"
"3418000","34",18,3415,412000,23000,1696000,8,"03","3","PK","12","21","Urban"
"3418030","34",18,139,29000,1000,26000,1,"01","3","PK","08","21","Urban"
"3418040","34",18,1613,303000,3000,113000,8,"05","3","09","12","21","Urban"
"3418060","34",18,4650,883000,27000,1793000,8,"03","3","PK","12","41","Rural"
"3418090","34",18,239,11000,2000,194000,1,"01","3","PK","08","41","Rural"
"3418120","34",18,13888,2744000,59000,2960000,26,"03","3","PK","12","21","Urban"
"3418150","34",18,1550,146000,9000,745000,4,"03","3","PK","12","21","Urban"
"3418180","34",18,233,0,0,0,1,"01","3","PK","06","21","Urban"
"3418210","34",18,737,10000,0,0,2,"01","3","PK","08","21","Urban"
"3418240","34",18,131,24000,0,18000,1,"01","3","PK","08","42","Rural"
"3418270","34",18,388,8000,3000,274000,1,"01","3","PK","08","21","Urban"
"3418300","34",18,1282,296000,4000,153000,3,"03","3","PK","12","21","Urban"
"3418330","34",18,1482,299000,5000,210000,4,"03","3","PK","12","31","Town"
"3418360","34",18,1923,503000,0,0,5,"01","3","PK","08","21","Urban"
"3480180","34",18,-2,71000,4000,288000,7,"07","3","PK","12","21","Urban"
"3480200","34",18,-2,146000,6000,452000,4,"05","3","PK","12","21","Urban"
"3480240","34",18,-2,0,0,0,2,"07","3","06","12","41","Rural"
"3480260","34",18,-2,3000,0,0,2,"07","3","PK","12","21","Urban"
"3480280","34",18,-2,0,1000,73000,3,"07","3","KG","12","21","Urban"
"3480300","34",18,-2,0,1000,65000,3,"07","3","KG","12","21","Urban"
"3480320","34",18,-2,0,0,0,1,"07","3","PK","12","41","Rural"
"3480340","34",18,-2,0,0,0,0,"07","N","M","M","21","Urban"
"3480360","34",18,-2,1000,0,2000,1,"07","3","06","12","41","Rural"
"3480361","34",18,-2,10000,1000,95000,4,"05","3","PK","12","31","Town"
"3480362","34",18,-2,0,0,0,0,"05","3","M","M","41","Rural"
"3480363","34",18,-2,198000,4000,244000,1,"05","3","PK","12","21","Urban"
"3480364","34",18,-2,0,0,0,2,"07","3","PK","12","21","Urban"
"3500001","35",18,73,1000,1000,0,2,"03","3","PK","12","43","Rural"
"3500010","35",18,17535,6239000,103000,0,19,"03","3","PK","12","21","Urban"
"3500011","35",18,99,-2,-2,-2,3,"02","3","06","12","21","Urban"
"3500012","35",18,36,-2,-2,-2,10,"02","3","07","12","41","Rural"
"3500013","35",18,41,-2,-2,-2,1,"03","3","PK","12","33","Town"
"3500014","35",18,121,-2,-2,-2,1,"03","3","KG","12","13","Urban"
"3500015","35",18,25,-2,-2,-2,1,"02","3","PK","12","21","Urban"
"3500016","35",18,30,-2,-2,-2,1,"03","3","KG","12","11","Urban"
"3500030","35",18,6386,334000,48000,26000,15,"03","3","PK","12","33","Town"
"3500060","35",18,89788,5436000,0,811000,173,"03","2","PK","12","11","Urban"
"3500090","35",18,177,14000,3000,0,3,"03","3","PK","12","43","Rural"
"3500106","35",18,517,52000,0,0,1,"01","1","PK","08","21","Urban"
"3500107","35",18,497,46000,24000,0,1,"01","1","PK","06","11","Urban"
"3500108",NA,18,-2,-2,-2,-2,0,"N","N","06","12","11","Urban"
"3500109","35",18,254,8000,0,0,1,"03","1","06","12","11","Urban"
"3500110","35",18,281,0,0,0,1,"02","1","09","12","21","Urban"
"3500111","35",18,177,0,0,0,1,"02","1","09","12","11","Urban"
"3500112","35",18,457,1000,0,0,1,"03","1","PK","12","23","Urban"
"3500116","35",18,162,2000,0,0,1,"02","1","09","12","12","Urban"
"3500117","35",18,203,0,0,0,1,"02","1","09","12","11","Urban"
"3500118","35",18,215,0,0,0,1,"03","1","05","12","33","Town"
"3500119","35",18,213,19000,0,0,1,"02","1","09","12","13","Urban"
"3500120","35",18,3857,391000,31000,0,10,"03","3","PK","12","33","Town"
"3500121","35",18,152,0,14000,6000,1,"01","1","06","08","11","Urban"
"3500122","35",18,658,34000,0,0,1,"03","1","01","12","11","Urban"
"3500123","35",18,95,5000,0,0,1,"03","1","KG","12","11","Urban"
"3500124","35",18,283,14000,0,0,1,"03","1","06","12","11","Urban"
"3500125","35",18,214,0,0,0,1,"02","1","09","12","23","Urban"
"3500126","35",18,529,0,0,0,1,"03","1","06","12","21","Urban"
"3500127","35",18,170,15000,0,0,1,"01","1","PK","08","33","Town"
"3500128",NA,18,-2,-2,-2,-2,0,"N","N","09","12","11","Urban"
"3500129",NA,18,-2,-2,-2,-2,0,"N","N","M","M","11","Urban"
"3500130","35",18,355,0,0,0,1,"03","1","06","12","11","Urban"
"3500131","35",18,302,7000,0,0,1,"02","1","09","12","11","Urban"
"3500134","35",18,378,1000,0,14000,1,"01","1","PK","08","11","Urban"
"3500135","35",18,432,0,0,0,1,"01","1","KG","08","11","Urban"
"3500136","35",18,175,0,0,0,1,"01","1","04","08","11","Urban"
"3500137","35",18,246,0,0,0,1,"02","1","09","12","11","Urban"
"3500138","35",18,177,5000,0,0,1,"03","1","06","12","33","Town"
"3500141","35",18,200,27000,0,0,1,"01","1","KG","08","12","Urban"
"3500142","35",18,168,0,0,0,1,"03","1","06","12","11","Urban"
"3500143","35",18,86,1000,0,0,1,"01","1","PK","08","43","Rural"
"3500148","35",18,1167,0,0,0,2,"03","1","KG","12","11","Urban"
"3500150","35",18,3002,243000,7000,0,7,"03","2","PK","12","31","Town"
"3500151","35",18,275,0,0,0,1,"02","1","07","12","41","Rural"
"3500152","35",18,562,0,0,0,1,"03","1","KG","12","42","Rural"
"3500153","35",18,527,28000,0,0,1,"03","1","KG","12","32","Town"
"3500154","35",18,251,22000,0,0,1,"01","1","PK","08","11","Urban"
"3500155","35",18,79,0,0,0,1,"01","1","KG","06","32","Town"
"3500156","35",18,208,0,0,0,1,"02","1","09","12","12","Urban"
"3500158","35",18,43,0,0,0,1,"02","1","09","12","42","Rural"
"3500160","35",18,1033,0,0,0,1,"03","1","04","12","13","Urban"
"3500161",NA,18,-2,-2,-2,-2,0,"N","N","M","M","21","Urban"
"3500162",NA,18,-2,-2,-2,-2,0,"N","N","09","12","11","Urban"
"3500163","35",18,134,0,0,0,1,"01","1","KG","08","33","Town"
"3500164","35",18,18,0,0,0,1,"01","1","KG","05","32","Town"
"3500166","35",18,127,0,0,0,1,"01","1","06","08","12","Urban"
"3500167","35",18,441,20000,0,0,1,"03","1","06","12","11","Urban"
"3500168","35",18,166,0,0,0,1,"02","1","09","12","12","Urban"
"3500169",NA,18,-2,-2,-2,-2,0,"06","N","12","12","11","Urban"
"3500170","35",18,349,12000,0,0,1,"02","1","07","12","13","Urban"
"3500171","35",18,559,35000,4000,0,1,"01","1","PK","07","41","Rural"
"3500172","35",18,144,15000,0,0,1,"01","1","KG","06","21","Urban"
"3500173","35",18,281,32000,0,0,1,"02","1","07","12","13","Urban"
"3500174","35",18,40,0,0,0,1,"03","1","06","10","43","Rural"
"3500175",NA,18,-2,-2,-2,-2,0,"N","N","M","M","32","Town"
"3500176","35",18,50,0,0,0,1,"01","1","KG","08","43","Rural"
"3500177","35",18,68,0,0,0,1,"03","1","06","09","33","Town"
"3500178","35",18,61,0,0,0,1,"01","1","KG","02","11","Urban"
"3500179","35",18,123,3000,0,0,1,"01","1","KG","05","33","Town"
"3500180","35",18,3916,91000,99000,138000,11,"03","3","PK","12","41","Rural"
"3500181","35",18,38,0,0,0,1,"01","1","KG","01","11","Urban"
"3500182",NA,18,-2,-2,-2,-2,0,"N","N","M","M","11","Urban"
"3500183",NA,18,-2,-2,-2,-2,0,"N","1","05","06","11","Urban"
"3500210","35",18,2831,128000,15000,88000,10,"03","3","PK","12","21","Urban"
"3500240","35",18,2762,37000,0,47000,7,"03","3","PK","12","31","Town"
"3500270","35",18,500,42000,12000,7000,3,"03","3","PK","12","43","Rural"
"3500300","35",18,8015,960000,132000,0,14,"03","2","PK","12","33","Town"
"3500330","35",18,142,1000,0,0,3,"03","3","KG","12","43","Rural"
"3500390","35",18,5893,84000,106000,0,16,"03","3","PK","12","41","Rural"
"3500420","35",18,404,2000,1000,0,4,"03","3","PK","12","43","Rural"
"3500480","35",18,429,36000,8000,1000,6,"03","2","PK","12","43","Rural"
"3500510","35",18,475,31000,0,11000,4,"03","3","PK","12","43","Rural"
"3500540","35",18,381,58000,0,0,3,"03","3","PK","12","43","Rural"
"3500570","35",18,8201,178000,93000,0,18,"03","3","PK","12","33","Town"
"3500600","35",18,1255,15000,0,0,6,"03","3","PK","12","33","Town"
"3500630","35",18,63,4000,0,0,2,"03","3","PK","12","43","Rural"
"3500660","35",18,546,6000,0,0,3,"03","3","PK","12","43","Rural"
"3500690","35",18,5432,8000,0,0,13,"03","2","PK","12","33","Town"
"3500720","35",18,89,21000,0,0,2,"03","3","KG","12","43","Rural"
"3500750","35",18,930,39000,23000,0,3,"03","3","PK","12","42","Rural"
"3500790","35",18,258,22000,4000,0,2,"03","3","PK","12","43","Rural"
"3500810","35",18,587,5000,14000,15000,3,"03","3","PK","12","43","Rural"
"3500840","35",18,160,18000,0,0,2,"03","3","PK","12","43","Rural"
"3500900","35",18,3479,18000,36000,0,13,"03","3","PK","12","41","Rural"
"3500930","35",18,581,9000,0,19000,5,"03","3","PK","12","43","Rural"
"3500960","35",18,901,80000,0,0,3,"03","3","PK","12","33","Town"
"3500990","35",18,11759,851000,26000,92000,21,"03","2","PK","12","13","Urban"
"3501020","35",18,233,11000,4000,0,3,"03","3","PK","12","43","Rural"
"3501050","35",18,320,11000,0,6000,3,"03","3","PK","12","43","Rural"
"3501080","35",18,13576,304000,45000,0,27,"03","3","PK","12","41","Rural"
"3501110","35",18,11279,389000,60000,173000,36,"03","2","PK","12","43","Rural"
"3501140","35",18,165,4000,0,1000,3,"03","3","PK","12","43","Rural"
"3501170","35",18,3486,403000,64000,96000,11,"03","3","PK","12","33","Town"
"3501200","35",18,458,14000,13000,0,3,"03","3","PK","12","43","Rural"
"3501230","35",18,1291,16000,0,30000,5,"03","3","PK","12","43","Rural"
"3501260","35",18,10275,608000,88000,0,18,"03","3","PK","12","33","Town"
"3501290","35",18,141,3000,0,2000,2,"03","3","PK","12","43","Rural"
"3501320","35",18,63,8000,0,0,3,"03","3","PK","12","43","Rural"
"3501350","35",18,540,21000,0,0,3,"03","3","PK","12","43","Rural"
"3501380","35",18,197,7000,0,4000,5,"03","2","PK","12","43","Rural"
"3501410","35",18,363,3000,0,0,4,"03","2","PK","12","42","Rural"
"3501470","35",18,93,4000,2000,1000,3,"03","3","PK","12","42","Rural"
"3501500","35",18,24703,1894000,61000,432000,40,"03","3","PK","12","12","Urban"
"3501530","35",18,1512,6000,9000,49000,6,"03","3","PK","12","33","Town"
"3501560","35",18,1539,8000,5000,51000,10,"03","2","PK","12","33","Town"
"3501590","35",18,363,37000,0,3000,4,"03","3","PK","12","43","Rural"
"3501620","35",18,509,4000,0,0,4,"03","3","PK","12","43","Rural"
"3501650","35",18,3749,4000,0,0,8,"03","3","PK","12","32","Town"
"3501680","35",18,8614,340000,25000,73000,16,"03","3","PK","12","23","Urban"
"3501710","35",18,607,20000,14000,0,3,"03","3","PK","12","42","Rural"
"3501740","35",18,3743,237000,99000,0,10,"03","3","PK","12","33","Town"
"3501770","35",18,350,11000,0,10000,3,"03","3","PK","12","43","Rural"
"3501800","35",18,130,3000,1000,0,3,"03","3","KG","12","43","Rural"
"3501830","35",18,279,21000,0,0,3,"03","3","PK","12","43","Rural"
"3501860","35",18,399,11000,17000,9000,4,"03","3","KG","12","43","Rural"
"3501890","35",18,2417,191000,0,31000,7,"03","3","PK","12","42","Rural"
"3501920","35",18,36,8000,0,0,2,"03","3","PK","12","43","Rural"
"3501950","35",18,220,7000,36000,7000,3,"03","3","PK","12","43","Rural"
"3501980","35",18,243,1000,4000,1000,4,"03","3","PK","12","43","Rural"
