"LEAID","YEAR","FIPST","URBANICITY","OPERATIONAL_SCHOOLS","TREATED","V33","A09","C10","C25","A09_PUPIL","C10_PUPIL","C25_PUPIL","ALL_PUPIL","TOTFRL_PCT","BL_PCT","WH_PCT","HI_PCT","CHARTER_PCT","TITLEI_PCT"
4502490,14,"45","URBAN",55,16,42222,4824000,1000,14948000,105.420639675994,0.0218533664336639,326.664121450407,432.106614492835,0.572213537965989,0.201008952678698,0.639429681208848,0.0962531381744114,0.0163658756098716,0.983042016010611
4502520,14,"45","RURAL",4,14,2894,32000,0,1925000,10.202546925359,0,613.746963478628,623.949510403988,0.886316516931583,0.611264685556323,0.126123013130615,0.253628196268141,0,1
4502610,14,"45","RURAL",9,16,6082,557000,0,3107000,84.5017939036699,0,471.359198669125,555.860992572795,0.664255179217363,0.293817823084512,0.573331141072016,0.103419927655377,0,1
4502640,14,"45","RURAL",6,15,3136,258000,0,1895000,75.91031635556,0,557.558331371264,633.468647726824,0.727040816326531,0.365752551020408,0.542091836734694,0.046875,0,0.954400510204082
4502670,14,"45","RURAL",6,14,2150,35000,0,1405000,15.0205810765932,0,602.969040360385,617.989621436977,0.837674418604651,0.923255813953488,0.053953488372093,0.0167441860465116,0,1
4502790,14,"45","RURAL",7,14,3454,35000,0,2111000,9.34981161397667,0,563.927209060136,573.277020674114,0.806601042269832,0.189056166763173,0.661551823972206,0.100752750434279,0,1
4502820,14,"45","URBAN",22,16,16738,4081000,11000,3572000,224.967706421983,0.606381958010736,196.90875945585,422.482847835844,0.30624925319632,0.28037997371251,0.615605209702473,0.0350101565300514,0,1
4502970,14,"45","RURAL",8,14,4251,59000,0,2075000,12.8061344192348,0,450.385235930716,463.191370349951,0.802399435426958,0.586685485768055,0.30110562220654,0.00752764055516349,0,1
4503000,14,"45","RURAL",3,14,832,14000,0,544000,15.5260814012863,0,603.299163021409,618.825244422696,0.834134615384615,0.774038461538462,0.205528846153846,0.00240384615384615,0,1
4503030,14,"45","RURAL",14,16,6133,874000,0,3127000,131.490875595846,0,470.448475959051,601.939351554896,0.667862383825208,0.356758519484755,0.464699168433067,0.140061959889124,0,1
4503150,14,"45","RURAL",6,14,2958,31000,0,1829000,9.66987084666221,0,570.52237995307,580.192250799733,0.942190669371197,0.871534820824882,0.103448275862069,0.0141987829614604,0,1
4503180,14,"45","RURAL",8,14,3904,94000,0,2287000,22.2164771339248,0,540.522161758363,562.738638892287,0.760502049180328,0.45594262295082,0.481813524590164,0.0368852459016393,0,1
4503210,14,"45","TOWN",15,14,6826,133000,0,4637000,17.9780467910587,0,626.798518572475,644.776565363534,0.870788162906534,0.880457075886317,0.082185760328157,0.0221213009082918,0.0408731321418107,1
4503360,14,"45","URBAN",49,15,24556,1216000,1000,10675000,45.6912563314701,0.0375750463252222,401.113619521747,446.84245089954,0.645137644567519,0.727194982896237,0.180444697833523,0.0423521746212738,0.0103844274311777,0.815320084704349
4503390,14,"45","URBAN",32,16,27218,2969000,1000,7178000,100.649387711148,0.0339000969050685,243.334895584582,344.018183392635,0.441950180027923,0.590491586450143,0.261297670659123,0.0796899110882504,0.00338011609963994,0.839591446836652
4503460,14,"45","RURAL",5,16,2204,176000,0,1069000,73.6814607127674,0,447.531144897434,521.2126056102,0.746823956442831,0.273139745916515,0.38475499092559,0.318965517241379,0,1
4503630,14,"45","URBAN",14,16,11147,1318000,0,3864000,109.097439661516,0,319.842569690515,428.940009352031,0.517717771597739,0.305553063604557,0.449807122992733,0.167130169552346,0,1
4503660,14,"45","URBAN",13,14,7142,285000,1000,3624000,36.8198626022423,0.129192500358745,468.193621300091,505.142676402692,0.653738448613834,0.561187342481098,0.320358443013162,0.0593671240548866,0,0.968496219546346
4503750,14,"45","TOWN",9,16,4160,204000,0,1604000,45.2474372266057,0,355.769065252331,401.016502478937,0.689423076923077,0.382692307692308,0.565865384615385,0.0108173076923077,0,1
4503780,14,"45","RURAL",14,14,4423,163000,0,3027000,34.0038282890869,0,631.469866448258,665.473694737346,0.887180646619941,0.919059461903685,0.0664707212299344,0.00633054487904137,0.0897580827492652,1
4800001,14,"48","RURAL",5,17,366,27000,9000,203000,68.0675044103229,22.6891681367743,511.766792418354,602.523464965451,0.726775956284153,0.046448087431694,0.240437158469945,0.710382513661202,0,0.994535519125683
4800007,14,"48","RURAL",1,18,144,5000,1000,69000,32.0379457486859,6.40758914973719,442.123651331866,480.569186230289,0.673611111111111,0,0.770833333333333,0.208333333333333,0,1
4800022,14,"48","URBAN",4,17,1290,70000,5000,824000,50.0686035886441,3.57632882776029,589.378990814896,643.023923231301,0.978294573643411,0,0.00155038759689922,0.992248062015504,1,1
4800024,14,"48","URBAN",1,17,223,5000,1000,175000,20.6881802143981,4.13763604287962,724.086307503934,748.912123761211,0.986547085201794,0.188340807174888,0.0179372197309417,0.789237668161435,1,1
4800025,14,"48","URBAN",3,17,185,5000,1000,135000,24.9376442584366,4.98752885168733,673.316394977789,703.241568087913,0.859459459459459,0.0108108108108108,0.0162162162162162,0.972972972972973,1,1
4800032,14,"48","URBAN",1,17,747,0,0,570000,0,0,704.062807778351,704.062807778352,0.98661311914324,0.397590361445783,0.00401606425702811,0.559571619812584,1,1
4800035,14,"48","URBAN",1,17,296,7000,1000,81000,21.820438726132,3.11720553230458,252.493648116671,277.431292375107,0.594594594594595,0.152027027027027,0.0101351351351351,0.388513513513513,1,1
4800041,14,"48","URBAN",1,17,1633,92000,4000,496000,51.9826950739242,2.26011717712714,280.254529963765,334.497342214817,0.740355174525413,0.186160440906307,0.170238824249847,0.611145131659522,1,1
4800061,14,"48","URBAN",4,17,675,4000,2000,343000,5.46780940777573,2.73390470388787,468.864656716769,477.066370828433,0.848888888888889,0.0162962962962963,0.0296296296296296,0.952592592592593,1,1
4800062,14,"48","URBAN",7,17,1115,13000,6000,804000,10.757853711487,4.96516325145554,665.331875695043,681.054892657986,0.94170403587444,0.303139013452915,0.0349775784753363,0.63677130044843,1,1
4800065,14,"48","URBAN",4,17,1125,31000,3000,797000,25.4253137461572,2.46051423349908,653.676614699589,681.562442679245,0.687111111111111,0,0.0497777777777778,0.920888888888889,1,1
4800066,14,"48","URBAN",2,17,271,17000,1000,156000,57.8811005112791,3.40477061831054,531.144216456444,592.430087586033,0.977859778597786,0.911439114391144,0.00738007380073801,0.0479704797047971,1,1
4800075,14,"48","URBAN",8,17,1705,0,0,0,0,0,0,0,0.72316715542522,0.134310850439883,0.256304985337243,0.5841642228739,1,0.16891495601173
4800080,14,"48","TOWN",6,18,579,13000,2000,172000,20.7167649193575,3.18719460297808,274.098735856115,298.002695378451,0.678756476683938,0.0932642487046632,0.0984455958549223,0.713298791018998,1,1
4800086,14,"48","URBAN",3,18,434,8000,10000,245000,17.0081629043715,21.2602036304644,520.874988946378,559.143355481214,0.912442396313364,0.571428571428571,0.0483870967741935,0.370967741935484,1,1
4800093,14,"48","URBAN",5,17,506,0,0,0,0,0,0,0,0.970355731225296,0.454545454545455,0.0790513833992095,0.450592885375494,1,1
4800098,14,"48","URBAN",1,17,193,4000,1000,120000,19.1231676178685,4.78079190446712,573.695028536055,597.598988058389,0.937823834196891,0.233160621761658,0.10880829015544,0.637305699481865,1,1
4800113,14,"48","URBAN",1,17,500,0,2000,373000,0,3.69077135024862,688.328856821368,692.019628171616,0.986,0.004,0,0.996,1,1
4800125,14,"48","URBAN",6,17,1991,22000,5000,686000,10.1955009675376,2.31715931080401,317.91425744231,330.426917720651,0.87292817679558,0.0828729281767956,0.0788548468106479,0.82722250125565,1,1
4800139,14,"48","URBAN",4,17,426,0,0,331000,0,0,716.928002894539,716.928002894537,0.931924882629108,0.828638497652582,0.0704225352112676,0.0868544600938967,1,1
4800159,14,"48","RURAL",2,18,195,1000,0,20000,4.73175814134439,0,94.6351628268877,99.3669209682323,0.738461538461539,0.0256410256410256,0.471794871794872,0.482051282051282,1,1
4800163,14,"48","URBAN",34,17,14033,85000,5000,558000,5.58888984485022,0.32875822616766,36.6894180403109,42.6070661113288,0.367419653673484,0.123779662224756,0.491056794698211,0.29394997505879,1,0.685669493337134
4800177,14,"48","TOWN",1,18,450,67000,2000,223000,137.378711370365,4.1008570558318,457.245561725246,598.725130151442,0.717777777777778,0.0133333333333333,0.151111111111111,0.797777777777778,1,1
4800179,14,"48","URBAN",9,17,4251,234000,8000,1679000,50.7904314254397,1.73642500599794,364.432198133818,416.959054565255,0.698188661491414,0.0759821218536815,0.0962126558456834,0.796753705010586,1,0.848506233827335
4800194,14,"48","URBAN",2,17,280,6000,0,91000,19.7719893763319,0,299.8751722077,319.647161584033,0.696428571428571,0.385714285714286,0.157142857142857,0.403571428571429,1,1
4800201,14,"48","URBAN",2,17,721,9000,3000,438000,11.5176637143681,3.8392212381227,560.526300765914,575.883185718405,0.914008321775312,0.357836338418863,0.0180305131761442,0.618585298196949,1,1
4800209,14,"48","URBAN",11,18,8450,128000,20000,3062000,13.9768855867403,2.18388837292818,334.353309895304,350.514083854973,0.827337278106509,0.104260355029586,0.0093491124260355,0.864497041420118,1,1
4800211,14,"48","URBAN",36,17,19227,909000,62000,12863000,43.6223950353149,2.97534487589606,617.288082881469,663.885822792682,0.860664690279295,0.0179435169293181,0.0236646382691007,0.946689551152026,1,1
4800221,14,"48","URBAN",1,18,286,15000,2000,136000,48.3929809910221,6.45239746546962,438.763027651934,493.608406108427,0.846153846153846,0.409090909090909,0.0769230769230769,0.48951048951049,1,1
4800236,14,"48","URBAN",4,17,794,0,0,70000,0,0,81.3457161578726,81.3457161578727,0.545340050377834,0.5,0.107052896725441,0.343828715365239,1,1
4800240,14,"48","URBAN",6,17,1867,1000,4000,562000,0.494211482357876,1.97684592943151,277.746853085127,280.217910496916,0.903588644884842,0.208891269416176,0.0460632029994644,0.713444027852169,1,1
4800241,14,"48","URBAN",6,17,3444,118000,5000,504000,31.6137499513166,1.33956567590325,135.028220131047,167.981535758267,0.523519163763066,0.101626016260163,0.1698606271777,0.523809523809524,1,0.763066202090592
4800255,14,"48","URBAN",2,18,492,31000,2000,193000,58.1371503342008,3.75078389252909,361.950645629057,423.838579855787,0.83130081300813,0.465447154471545,0.150406504065041,0.306910569105691,1,1
4800263,14,"48","URBAN",3,17,542,0,2000,343000,0,3.40477061831054,583.918161040257,587.322931658568,0.992619926199262,0.00922509225092251,0.0018450184501845,0.966789667896679,1,1
4800264,14,"48","URBAN",9,18,3861,202000,13000,3039000,48.273492149069,3.10670989078167,726.253181391191,777.633383431041,0.89044289044289,0.0484330484330484,0.0163170163170163,0.927738927738928,1,1
4800272,14,"48","URBAN",4,18,2653,188000,5000,945000,65.384942880394,1.73896124681899,328.663675648789,395.787579776001,0.736147757255937,0.0603090840557859,0.114210327930645,0.798341500188466,1,0.699962306822465
4800274,14,"48","URBAN",6,18,4018,251000,7000,722000,57.6395973688653,1.60747881108389,165.799957371796,225.047033551745,0.486311597809856,0.189895470383275,0.151567944250871,0.420607267297163,1,0.774514683922349
4800275,14,"48","URBAN",2,17,341,0,1000,204000,0,2.70584409842274,551.99219607824,554.698040176663,0.991202346041056,0.275659824046921,0.032258064516129,0.545454545454545,1,1
4800283,14,"48","URBAN",2,17,804,34000,2000,262000,39.0193488521309,2.29525581483123,300.678511742891,341.993116409853,0.699004975124378,0.761194029850746,0.00621890547263682,0.20771144278607,1,1
4807800,14,"48","TOWN",10,17,5245,394000,20000,2840000,69.3119119160132,3.5183711632494,499.608705181415,572.438988260677,0.778265014299333,0.00419447092469018,0.0467111534795043,0.942230695900858,0,1
4808160,14,"48","RURAL",2,18,160,1000,1000,80000,5.76683023476347,5.76683023476347,461.346418781078,472.880079250604,0.81875,0.04375,0.11875,0.8375,0,1
4808190,14,"48","RURAL",6,18,1222,257000,13000,433000,194.052421647687,9.81588125066123,326.94435242587,530.812655324218,0.531096563011457,0.129296235679214,0.504091653027823,0.312602291325696,0,0.699672667757774
4808310,14,"48","RURAL",12,18,6734,1030000,21000,2477000,141.130624099944,2.87742049135807,339.398597956855,483.406642548156,0.607662607662608,0.114048114048114,0.386991386991387,0.464359964359964,0,0.989307989307989
4808430,14,"48","URBAN",5,17,872,45000,3000,661000,47.6160294613498,3.17440196408998,699.426566087826,750.216997513266,0.989678899082569,0.00917431192660551,0.0344036697247706,0.954128440366973,0,1
4808460,14,"48","RURAL",3,17,243,26000,1000,148000,98.7243365292841,3.79708986651093,561.969300243617,664.490726639411,0.728395061728395,0.0534979423868313,0.234567901234568,0.687242798353909,0,0.991769547325103
4808550,14,"48","TOWN",5,17,3254,624000,11000,1190000,176.939253423105,3.11912145457397,337.43223008573,517.490604963408,0.553779963122311,0.0147510755992624,0.532882606023356,0.401966810079902,0,1
4808580,14,"48","TOWN",6,18,1849,266000,7000,773000,132.740018816405,3.4931583899054,385.744490770982,521.977667977293,0.709572742022715,0.0259599783666847,0.334234721471065,0.613304488912926,0,1
4808940,14,"48","URBAN",133,17,84564,6695000,1167000,27890000,73.050335219226,12.7333444661444,304.312748209741,390.096427895111,0.597329169771596,0.0799867555933967,0.258786244737713,0.595276950002365,0.00890671019481211,0.567391741480667
4809000,14,"48","RURAL",2,18,163,2000,3000,57000,11.3213845099651,16.9820767649476,322.659458534005,350.962919808918,0.515337423312883,0.0184049079754601,0.251533742331288,0.730061349693252,0,1
4809540,14,"48","TOWN",3,17,395,21000,3000,215000,49.054555921026,7.00779370300371,502.225215381933,558.287565005962,0.769620253164557,0.0962025316455696,0.237974683544304,0.635443037974683,0,1
4809570,14,"48","RURAL",16,18,9928,1356000,30000,3815000,126.024525355991,2.78815321584052,354.560150614386,483.372829186218,0.669923448831587,0.0559024979854956,0.307211925866237,0.600725221595487,0,0.994157937147462
4809630,14,"48","TOWN",5,17,3735,291000,11000,1815000,71.8885182678948,2.71743539844276,448.376840743055,522.982794409392,0.676037483266399,0.153145917001339,0.208567603748327,0.613654618473896,0,1
4809720,14,"48","TOWN",6,17,3431,310000,10000,1434000,83.3677585672597,2.68928253442773,385.643115436937,471.700156538624,0.756339259691052,0.0253570387642087,0.13028271640921,0.82832993296415,0,1
4809860,14,"48","URBAN",18,17,10542,1731000,33000,3064000,151.50647901917,2.88833842150931,268.177846166804,422.572663607483,0.456270157465377,0.0637450199203187,0.552551697970025,0.320242838171125,0,0.811610700056915
4810260,14,"48","TOWN",6,18,1354,299000,5000,602000,203.755656152943,3.40728521994887,410.237140481845,617.400081854736,0.588626292466765,0.0103397341211226,0.165435745937962,0.810192023633678,0,1
4810380,14,"48","RURAL",1,18,210,14000,3000,107000,61.512855837477,13.1813262508879,470.133969615003,544.828151703367,0.49047619047619,0.019047619047619,0.69047619047619,0.252380952380952,0,1
4810440,14,"48","RURAL",2,17,276,0,0,0,0,0,0,0,0.590579710144927,0.0398550724637681,0.891304347826087,0.0289855072463768,0,1
4810470,14,"48","RURAL",4,18,869,104000,14000,277000,110.425840168543,14.8650169457654,294.114978141216,419.405835255525,0.579976985040276,0.0310701956271577,0.649021864211738,0.262370540851554,0,1
4810500,14,"48","RURAL",4,17,922,11000,3000,468000,11.0082659578999,3.00225435215452,468.351678936105,482.362199246159,0.829718004338395,0.0466377440347072,0.0867678958785249,0.8470715835141,0,1
4811110,14,"48","RURAL",4,17,1242,177000,6000,469000,131.494872985911,4.45745332155631,348.424267968318,484.376594275785,0.611916264090177,0.0289855072463768,0.468599033816425,0.48389694041868,0,1
4811190,14,"48","URBAN",21,18,12411,2047000,164000,3660000,152.183727216963,12.1925409201671,272.101827852509,436.478095989639,0.55072113447748,0.0832326162275401,0.352429296591733,0.520908871162678,0,0.688421561518008
4811550,14,"48","RURAL",1,17,181,28000,3000,113000,142.737013545527,15.2932514513064,576.045804665876,734.076069662707,0.61878453038674,0,0.751381215469613,0.226519337016575,0,1
4811580,14,"48","TOWN",4,17,1539,69000,6000,928000,41.3682948614612,3.5972430314314,556.373588861391,601.339126754283,0.829109811565952,0,0.0129954515919428,0.983755685510071,0,1
4811610,14,"48","TOWN",6,17,1816,79000,6000,1003000,40.1391707970321,3.04854461749611,509.615041891433,552.802757305964,0.784691629955947,0.0390969162995595,0.18942731277533,0.755506607929515,0,1
4811680,14,"48","URBAN",61,18,48355,984000,192000,37573000,18.776336514552,3.66367541747356,716.954564899656,739.394576831682,0.94652052528177,0.000909936924826802,0.00634887808913246,0.990362940750698,0,0.999234825767759
4811990,14,"48","RURAL",3,17,953,118000,17000,370000,114.247381775797,16.4593685609199,358.233315737668,488.940066074384,0.621196222455404,0.0545645330535152,0.501573976915005,0.401888772298006,0,1
4812150,14,"48","RURAL",3,17,293,45000,32000,156000,141.710504062447,100.771913999962,491.263080749816,733.745498812225,0.747440273037543,0.331058020477816,0.655290102389078,0.0068259385665529,0,1
4812360,14,"48","RURAL",2,18,208,29000,5000,69000,128.6446744678,22.1801162875518,306.085604768215,456.910395523567,0.634615384615385,0.0336538461538462,0.653846153846154,0.283653846153846,0,1
4812480,14,"48","TOWN",7,18,4224,581000,60000,1267000,126.913953272635,13.1064323517352,276.764163160807,416.784548785178,0.607007575757576,0.021780303030303,0.289299242424242,0.624289772727273,0,0.993844696969697
4812540,14,"48","RURAL",1,17,169,7000,1000,115000,38.2180465262431,5.45972093232044,627.867907216851,671.545674675414,0.775147928994083,0.781065088757396,0.0769230769230769,0.124260355029586,0,1
4812640,14,"48","RURAL",4,18,1684,148000,5000,793000,81.0917695719709,2.73958680986388,434.498468044412,518.329824426246,0.711995249406176,0.166270783847981,0.338479809976247,0.47209026128266,0,1
4812780,14,"48","URBAN",11,17,5891,132000,109000,3648000,20.6748352670522,17.0724018493083,571.37726556217,609.12450267853,0.738075029706332,0.00899677474113054,0.0385333559667289,0.943642845017824,0.047869631641487,1
4812990,14,"48","TOWN",6,17,2449,112000,50000,1279000,42.1974674589471,18.8381551156014,481.880007857083,542.915630431633,0.737035524703961,0.00489995916700694,0.0530828909759085,0.933850551245406,0,1
4813590,14,"48","URBAN",14,18,9133,785000,50000,4319000,79.3073335690673,5.05142252032276,436.34187730548,520.70063339487,0.781342384758568,0.117924011825249,0.0850760976677981,0.77203547574729,0,0.999890506952808
4814130,14,"48","URBAN",3,18,1043,118000,3000,413000,104.389026684884,2.65395830554791,365.361593397095,472.404578387527,0.609779482262704,0.0910834132310642,0.561840843720038,0.273250239693193,0,0.999041227229147
4814190,14,"48","TOWN",3,17,613,24000,2000,422000,36.1250050595297,3.01041708829414,635.198005630064,674.333427777889,0.890701468189233,0.572593800978793,0.169657422512235,0.223491027732463,0,1
4814370,14,"48","TOWN",7,18,3847,357000,39000,1681000,85.6255115699739,9.35404748243412,403.183431230045,498.162990282454,0.76371198336366,0.104237067845074,0.372498050428906,0.48947231609046,0,0.995061086560957
4814400,14,"48","TOWN",3,18,1026,130000,20000,345000,116.910398521521,17.986215157157,310.262211460959,445.158825139636,0.539961013645224,0.0253411306042885,0.594541910331384,0.328460038986355,0,1
4814430,14,"48","URBAN",15,17,11745,284000,48000,8845000,22.3111763190849,3.77090303984533,694.8674455715,720.94952493043,0.867688378033206,0.00664112388250319,0.0378033205619413,0.947041294167731,0,1
4814520,14,"48","RURAL",4,17,1526,287000,33000,592000,173.533974036919,19.9533837742799,357.951611950718,551.438969761917,0.623197903014417,0.22870249017038,0.658584534731324,0.0747051114023591,0,1
4814760,14,"48","RURAL",4,17,1262,228000,4000,508000,166.698864472402,2.92454148197197,371.41676821044,541.040174164814,0.652931854199683,0.00237717908082409,0.475435816164818,0.505546751188589,0,1
4814970,14,"48","URBAN",5,18,2330,198000,8000,1231000,78.409090917299,3.16804407746663,487.482782420177,569.059917414944,0.787124463519313,0.317596566523605,0.337768240343348,0.30343347639485,0,1
4815120,14,"48","RURAL",2,18,337,43000,1000,157000,117.7323205198,2.73796094232094,429.859867944387,550.330149406507,0.833827893175074,0.219584569732938,0.240356083086053,0.519287833827893,0,1
4815150,14,"48","RURAL",3,17,808,56000,9000,333000,63.9490085439118,10.2775192302715,380.268211520047,454.49473929423,0.600247524752475,0.122524752475248,0.716584158415842,0.102722772277228,0,1
4815270,14,"48","URBAN",61,17,38772,2899000,119000,14695000,68.9901613559447,2.83195212188942,349.710390177857,421.532503655692,0.665299700815021,0.0398999277829361,0.137547714845765,0.793923449912308,0.0102393479830806,0.870499329412978
4815300,14,"48","RURAL",4,18,988,128000,17000,515000,119.53915304449,15.8762937637213,480.958311077439,616.37375788565,0.736842105263158,0.260121457489879,0.371457489878542,0.350202429149798,0,1
4815360,14,"48","RURAL",1,17,112,13000,0,65000,107.098275788464,0,535.491378942322,642.589654730787,0.785714285714286,0,0.366071428571429,0.625,0,1
4815720,14,"48","TOWN",6,17,1303,33000,4000,841000,23.368276008865,2.83251830410485,595.536973438045,621.737767751015,0.851880276285495,0.504988488104374,0.162701458173446,0.301611665387567,0,1
4815930,14,"48","TOWN",4,17,2069,68000,39000,1112000,30.3253325056677,17.3924701135447,495.908378622096,543.62618124131,0.70082165297245,0.00434992750120831,0.0130497825036249,0.978250362493958,0,1
4815960,14,"48","TOWN",6,17,2174,297000,7000,708000,126.053253337608,2.97095209886619,300.490583713894,429.514789150368,0.53081876724931,0.129714811407544,0.393284268629255,0.450321987120515,0,0.701011959521619
4816110,14,"48","URBAN",86,17,113023,18264000,307000,33675000,149.102943518003,2.50627483902906,274.914674932585,426.523893289617,0.49058156304469,0.16545304937933,0.275342186988489,0.439680419029755,0,0.688143121311591
4816230,14,"48","URBAN",238,17,160253,3463000,555000,101240000,19.939004552038,3.19553783609041,582.912163109537,606.046705497665,0.858286634299764,0.228519902903534,0.048186305404579,0.701141320287296,0.0036194351185053,0.980068145226714
4816260,14,"48","RURAL",2,17,189,3000,3000,122000,14.6459180565421,14.6459180565421,595.600667632714,624.892503745799,0.984126984126984,0.0211640211640212,0.433862433862434,0.523809523809524,0,1
4816570,14,"48","RURAL",4,17,801,0,0,0,0,0,0,0,0.667915106117353,0.193508114856429,0.632958801498127,0.117353308364544,0,0.98876404494382
4816650,14,"48","RURAL",1,17,73,4000,1000,50000,50.5585116472414,12.6396279118103,631.981395590517,695.179535149569,0.794520547945205,0.0136986301369863,0.328767123287671,0.616438356164384,0,1
4817010,14,"48","RURAL",2,18,653,96000,10000,194000,135.648564174528,14.13005876818,274.123140102692,423.901763045401,0.490045941807044,0.0153139356814701,0.937212863705972,0.0336906584992343,0,1
4817100,14,"48","RURAL",3,17,1048,94000,14000,519000,82.7606171095826,12.3260493567463,456.944258296525,552.030924762854,0.514312977099237,0.00763358778625954,0.0982824427480916,0.889312977099237,0,1
4817160,14,"48","TOWN",3,17,1234,105000,5000,783000,78.5111409595027,3.73862575997632,585.468794012291,667.718560731771,0.878444084278768,0.0129659643435981,0.122366288492707,0.856564019448947,0,1
4817390,14,"48","URBAN",24,17,15351,272000,74000,10152000,16.348931784047,4.44787114713045,610.199836292815,630.996639223992,0.81577747378021,0.000651423360041691,0.0025405511041626,0.996482313855775,0,0.999869715327992
4817730,14,"48","TOWN",24,17,15076,498000,57000,7021000,30.4789753983784,3.4885574251156,429.704590907661,463.672123731155,0.757495356858583,0.000596975325019899,0.00669938975855665,0.973600424515787,0,0.998142743433271
4817850,14,"48","RURAL",15,17,9836,1632000,33000,3848000,153.094216236421,3.09565510772175,360.972147106463,517.162018450606,0.637149247661651,0.0795038633590891,0.182086213908093,0.721126474176495,0,0.991256608377389
4818030,14,"48","RURAL",2,17,270,36000,1000,76000,123.025711674954,3.41738087985983,259.720946869347,386.164039424163,0.496296296296296,0.00740740740740741,0.82962962962963,0.133333333333333,0,1
4818060,14,"48","URBAN",10,17,5049,14000,22000,3757000,2.55846696887902,4.02044809395275,686.582885862749,693.161800925579,0.992275698158051,0.000990295107942167,0.0041592394533571,0.994058229352347,0,1
4818150,14,"48","URBAN",21,17,11735,366000,49000,8622000,28.7776377117809,3.85274384665919,677.925662161134,710.556043719574,0.94086067319983,0.0124414145717938,0.00477204942479761,0.98023008095441,0,0.997358329782701
4818300,14,"48","URBAN",106,17,60852,3444000,184000,27264000,52.2210302465665,2.78997374139612,413.401326551216,468.412330539179,0.678350752645763,0.0375665549201341,0.100276079668704,0.831492802208637,0,0.892821928613686
4818600,14,"48","RURAL",1,17,472,138000,1000,95000,269.770363524528,1.95485770669948,185.711482136451,457.436703367678,0.358050847457627,0.00211864406779661,0.843220338983051,0.114406779661017,0,1
4818660,14,"48","RURAL",2,17,130,18000,4000,63000,127.757469816298,28.3905488480663,447.151144357044,603.299163021409,0.792307692307692,0,0.923076923076923,0.0461538461538462,0,1
4818720,14,"48","RURAL",4,17,1513,83000,8000,650000,50.6169897671242,4.87874600165052,396.398112634105,451.89384840288,0.6827495042961,0.0171844018506279,0.840713813615334,0.105750165234633,0,1
4818840,14,"48","RURAL",1,17,92,6000,4000,37000,60.1756198410101,40.1170798940067,371.082989019562,471.375688754579,0.565217391304348,0.0108695652173913,0.869565217391304,0.0869565217391304,0,1
4818900,14,"48","TOWN",5,17,2333,17000,9000,1166000,6.72343687893555,3.55946658296588,461.14867063758,471.431574099481,0.902700385769396,0.00042863266180883,0.0115730818688384,0.987998285469353,0,1
4819050,14,"48","RURAL",2,17,173,2000,1000,102000,10.6669692203717,5.33348461018587,544.015430238959,560.015884069516,0.809248554913295,0.312138728323699,0.589595375722543,0.0346820809248555,0,1
4819440,14,"48","RURAL",5,17,756,70000,3000,336000,85.4345219964958,3.66147951413554,410.08570558318,499.181707093812,0.753968253968254,0.0396825396825397,0.164021164021164,0.792328042328042,0,0.986772486772487
4819700,14,"48","URBAN",149,17,85975,3053000,266000,41402000,32.7651204777814,2.85474027091054,444.330664271571,479.950525020263,0.740494329747019,0.229078220412911,0.110055248618785,0.62655423088107,0,0.971514975283513
4819820,14,"48","RURAL",3,17,778,94000,3000,332000,111.482168034502,3.55794153301602,393.745529653773,508.785639221292,0.573264781491003,0,0.0745501285347044,0.917737789203085,0,1
4820070,14,"48","RURAL",3,17,393,37000,7000,206000,86.8693002284981,16.4347324756618,483.650698569476,586.954731273636,0.610687022900763,0.0101781170483461,0.824427480916031,0.099236641221374,0,1
4820250,14,"48","URBAN",24,18,22725,2403000,76000,10642000,97.5679158927111,3.08579342815066,432.092285031307,532.745994352167,0.80013201320132,0.160572057205721,0.0527612761276128,0.768404840484048,0,0.999471947194719
4820280,14,"48","TOWN",17,18,6974,1636000,22000,3859000,216.450456302221,2.91070295760932,510.563759700653,729.924918960483,0.749641525666762,0.239747634069401,0.262546601663321,0.453541726412389,0.293232004588471,0.998996271866934
4820340,14,"48","URBAN",74,17,57436,8584000,0,18944000,137.899493656131,0,304.32991703422,442.229410690351,0.605003830350303,0.171512640156,0.215387561807925,0.489275019151752,0,0.987377254683474
4820640,14,"48","RURAL",4,18,1961,222000,14000,672000,104.455792931565,6.58730225694552,316.190508333385,427.233603521895,0.683834778174401,0.0902600713921469,0.328403875573687,0.557368689444161,0,1
4820700,14,"48","RURAL",4,18,2418,269000,13000,910000,102.648624195294,4.96071418044169,347.249992630919,454.859331006654,0.631927212572374,0.144747725392887,0.63151364764268,0.162944582299421,0,1
4820970,14,"48","RURAL",1,17,137,19000,0,68000,127.964700099861,0,457.978926673187,585.943626773047,0.416058394160584,0,0.839416058394161,0.0948905109489051,0,1
4821090,14,"48","RURAL",3,17,241,9000,5000,172000,34.4574088716158,19.1430049286754,658.519369546434,712.119783346726,0.87551867219917,0.16597510373444,0.315352697095436,0.485477178423237,0,1
4821480,14,"48","RURAL",1,17,143,12000,0,64000,77.4287695856354,0,412.953437790055,490.382207375691,0.692307692307692,0.027972027972028,0.272727272727273,0.692307692307692,0,1
4821600,14,"48","RURAL",6,17,1108,190000,3000,430000,158.223501026001,2.49826580567371,358.084765479898,518.806532311573,0.607400722021661,0.0108303249097473,0.548736462093863,0.416967509025271,0,0.984657039711191
