"LEAID","FIPST","YEAR","V33","A09","C10","C25","OPERATIONAL_SCHOOLS","SCHLEV","AGCHRT","GSLO","GSHI","LOCALE","URBANICITY"
"3606360","36",8,311,55000,3000,55000,1,"03","3","PK","12","42","Rural"
"3606390","36",8,1582,241000,16000,279000,4,"03","3","KG","12","41","Rural"
"3606420","36",8,834,166000,11000,174000,2,"03","3","KG","12","42","Rural"
"3606470","36",8,1432,275000,14000,248000,3,"03","3","PK","12","41","Rural"
"3606500","36",8,1675,341000,10000,94000,4,"03","3","KG","12","21","Urban"
"3606540","36",8,1465,399000,7000,70000,3,"03","3","KG","12","21","Urban"
"3606570","36",8,4646,1021000,265000,0,5,"03","3","KG","12","21","Urban"
"3606630","36",8,3237,683000,55000,905000,5,"03","3","KG","12","41","Rural"
"3606660","36",8,1236,232000,15000,245000,3,"03","3","PK","12","42","Rural"
"3606690","36",8,1097,158000,161000,31000,3,"03","3","PK","12","42","Rural"
"3606720","36",8,1715,240000,15000,317000,3,"03","3","KG","12","31","Town"
"3606780","36",8,1695,294000,9000,84000,3,"03","3","KG","12","31","Town"
"3606840","36",8,1577,327000,8000,112000,3,"03","3","PK","12","21","Urban"
"3606870","36",8,6422,524000,58000,1484000,8,"03","3","PK","12","21","Urban"
"3606900","36",8,4719,922000,49000,715000,8,"03","3","PK","12","21","Urban"
"3606990","36",8,4240,1797000,16000,76000,6,"03","3","KG","12","21","Urban"
"3607020","36",8,3240,642000,21000,234000,5,"03","3","KG","12","21","Urban"
"3607050","36",8,431,78000,6000,133000,1,"03","3","PK","12","42","Rural"
"3607080","36",8,580,118000,9000,117000,2,"03","3","PK","12","43","Rural"
"3607110","36",8,1293,250000,10000,157000,3,"03","3","KG","12","42","Rural"
"3607170","36",8,519,104000,6000,53000,2,"03","3","KG","12","42","Rural"
"3607230","36",8,2395,323000,26000,502000,4,"03","3","PK","12","13","Urban"
"3607260","36",8,1746,306000,19000,271000,4,"03","3","PK","12","22","Urban"
"3607290","36",8,1913,312000,16000,248000,4,"03","3","PK","12","22","Urban"
"3607320","36",8,1954,401000,9000,82000,4,"03","3","KG","12","21","Urban"
"3607380","36",8,1014,215000,9000,104000,2,"03","3","KG","12","41","Rural"
"3607440","36",8,119,8000,2000,62000,1,"03","3","04","12","43","Rural"
"3607470","36",8,2263,484000,92000,348000,5,"03","3","KG","12","41","Rural"
"3607530","36",8,4227,668000,441000,0,6,"03","3","KG","12","41","Rural"
"3607560","36",8,655,128000,8000,145000,3,"03","3","PK","12","42","Rural"
"3607590","36",8,5092,822000,29000,212000,6,"03","3","KG","12","21","Urban"
"3607650","36",8,1095,194000,9000,136000,4,"03","3","KG","12","42","Rural"
"3607680","36",8,1490,186000,16000,274000,3,"03","3","PK","12","13","Urban"
"3607710","36",8,348,86000,6000,118000,2,"03","3","PK","12","43","Rural"
"3607770","36",8,1426,0,0,0,3,"03","3","KG","12","22","Urban"
"3607860","36",8,927,98000,12000,197000,3,"03","3","PK","12","42","Rural"
"3607890","36",8,466,82000,7000,110000,1,"03","3","KG","12","42","Rural"
"3607980","36",8,2045,350000,32000,606000,5,"03","3","KG","12","21","Urban"
"3608010","36",8,2065,612000,8000,35000,4,"03","3","KG","12","21","Urban"
"3608100","36",8,337,61000,4000,66000,2,"03","3","PK","12","42","Rural"
"3608130","36",8,7830,1245000,35000,346000,8,"03","3","KG","12","21","Urban"
"3608160","36",8,6894,1480000,44000,362000,11,"03","3","PK","12","21","Urban"
"3608250","36",8,1024,295000,8000,102000,3,"03","3","KG","12","42","Rural"
"3608280","36",8,535,126000,107000,0,1,"03","3","PK","12","42","Rural"
"3608310","36",8,4592,788000,56000,1045000,5,"03","3","KG","12","21","Urban"
"3608340","36",8,1166,165000,10000,134000,3,"03","3","PK","12","42","Rural"
"3608370","36",8,1279,203000,13000,203000,3,"03","3","KG","12","31","Town"
"3608400","36",8,5498,787000,58000,1004000,14,"03","3","PK","12","31","Town"
"3608430","36",8,3385,971000,162000,50000,5,"03","3","KG","12","21","Urban"
"3608460","36",8,2750,509000,38000,668000,6,"03","3","KG","12","32","Town"
"3608470","36",8,326,0,0,0,2,"03","3","01","12","21","Urban"
"3608490","36",8,1565,385000,15000,197000,4,"03","3","KG","12","32","Town"
"3608580","36",8,1760,27000,0,10000,3,"03","3","KG","12","21","Urban"
"3608610","36",8,261,42000,3000,65000,1,"03","3","PK","12","42","Rural"
"3608790","36",8,1704,277000,22000,413000,4,"03","3","PK","12","32","Town"
"3608850","36",8,427,83000,6000,91000,2,"03","3","KG","12","42","Rural"
"3608880","36",8,4458,657000,29000,368000,6,"03","3","PK","12","21","Urban"
"3608910","36",8,823,194000,15000,137000,3,"03","3","KG","12","41","Rural"
"3608970","36",8,2606,355000,31000,539000,4,"03","3","PK","12","32","Town"
"3609030","36",8,2118,435000,29000,426000,3,"03","3","KG","12","21","Urban"
"3609060","36",8,613,135000,9000,167000,2,"03","3","PK","12","42","Rural"
"3609090","36",8,2896,523000,19000,278000,5,"03","3","KG","12","21","Urban"
"3609120","36",8,1448,448000,6000,78000,3,"03","3","KG","12","21","Urban"
"3609210","36",8,1662,276000,14000,235000,4,"03","3","KG","12","41","Rural"
"3609240","36",8,298,78000,12000,77000,1,"03","3","KG","12","42","Rural"
"3609330","36",8,1871,308000,19000,323000,5,"03","3","PK","12","41","Rural"
"3609360","36",8,951,210000,7000,78000,3,"03","3","KG","12","42","Rural"
"3609390","36",8,908,125000,12000,213000,2,"03","3","PK","12","42","Rural"
"3609420","36",8,2020,104000,28000,613000,6,"03","3","KG","12","32","Town"
"3609540","36",8,1984,228000,74000,30000,4,"03","3","KG","12","31","Town"
"3609630","36",8,4484,9e+05,26000,299000,7,"03","3","KG","12","21","Urban"
"3609660","36",8,1819,422000,9000,111000,3,"03","3","KG","12","41","Rural"
"3609690","36",8,3221,455000,35000,601000,6,"03","3","KG","12","21","Urban"
"3609720","36",8,4991,836000,26000,216000,7,"03","3","PK","12","21","Urban"
"3609840","36",8,7481,1100000,292000,151000,9,"03","3","KG","12","21","Urban"
"3609870","36",8,715,149000,3000,23000,2,"01","3","KG","08","21","Urban"
"3609900","36",8,457,80000,3000,19000,1,"01","3","KG","06","21","Urban"
"3609930","36",8,1174,140000,7000,155000,2,"03","3","PK","12","21","Urban"
"3609960","36",8,1239,279000,7000,84000,3,"03","3","KG","12","21","Urban"
"3609990","36",8,3590,513000,30000,436000,7,"03","3","PK","12","41","Rural"
"3610050","36",8,1841,470000,60000,0,3,"03","3","KG","12","21","Urban"
"3610080","36",8,3094,591000,0,0,5,"03","3","KG","12","21","Urban"
"3610140","36",8,390,0,0,0,3,"03","3","01","12","21","Urban"
"3610170","36",8,1722,254000,11000,122000,3,"03","3","PK","12","41","Rural"
"3610200","36",8,1924,384000,6000,0,3,"03","3","KG","12","21","Urban"
"3610230","36",8,80,10000,2000,27000,1,"01","3","PK","06","42","Rural"
"3610260","36",8,516,111000,9000,147000,1,"03","3","PK","12","42","Rural"
"3610380","36",8,527,102000,5000,78000,2,"03","3","PK","12","42","Rural"
"3610410","36",8,707,160000,6000,80000,2,"03","3","PK","12","42","Rural"
"3610440","36",8,321,55000,3000,54000,1,"03","3","KG","12","42","Rural"
"3610500","36",8,1752,195000,19000,405000,3,"03","3","PK","12","32","Town"
"3610530","36",8,588,106000,91000,15000,2,"03","3","PK","12","42","Rural"
"3610560","36",8,7129,587000,81000,1613000,13,"03","3","PK","12","13","Urban"
"3610590","36",8,1091,148000,12000,196000,3,"03","3","PK","12","23","Urban"
"3610620","36",8,4075,510000,55000,876000,6,"01","3","PK","06","21","Urban"
"3610650","36",8,1005,175000,7000,151000,3,"03","3","PK","12","21","Urban"
"3610680","36",8,2613,583000,18000,199000,4,"03","3","KG","12","21","Urban"
"3610710","36",8,4309,671000,57000,681000,7,"03","3","KG","12","22","Urban"
"3610860","36",8,831,207000,8000,85000,2,"03","3","KG","12","42","Rural"
"3610890","36",8,6863,1757000,45000,562000,8,"03","3","KG","12","21","Urban"
"3610920","36",8,1324,208000,15000,209000,3,"03","3","PK","12","32","Town"
"3610950","36",8,1441,124000,18000,393000,2,"03","3","PK","12","32","Town"
"3610980","36",8,6151,1251000,36000,406000,6,"03","3","KG","12","21","Urban"
"3611070","36",8,733,98000,7000,142000,1,"03","3","PK","12","43","Rural"
"3611100","36",8,64,0,0,0,1,"03","3","PK","12","41","Rural"
"3611160","36",8,1616,160000,5000,46000,2,"01","3","PK","06","21","Urban"
"3611190","36",8,1483,246000,13000,192000,3,"03","3","PK","12","41","Rural"
"3611250","36",8,607,95000,8000,116000,2,"03","3","PK","12","42","Rural"
"3611280","36",8,583,101000,7000,92000,1,"03","3","PK","12","42","Rural"
"3611310","36",8,547,59000,113000,9000,1,"03","3","PK","12","23","Urban"
"3611370","36",8,885,148000,15000,260000,2,"03","3","PK","12","41","Rural"
"3611400","36",8,1200,0,0,0,4,"03","3","KG","12","31","Town"
"3611430","36",8,292,67000,4000,63000,1,"03","3","PK","12","42","Rural"
"3611460","36",8,1910,387000,14000,108000,3,"01","3","KG","06","21","Urban"
"3611490","36",8,796,130000,10000,210000,2,"03","3","PK","12","42","Rural"
"3611520","36",8,1720,379000,15000,195000,4,"03","3","PK","12","32","Town"
"3611550","36",8,6478,919000,63000,1396000,8,"03","3","PK","12","21","Urban"
"3611610","36",8,933,182000,9000,120000,2,"03","3","PK","12","42","Rural"
"3611640","36",8,392,65000,6000,130000,1,"03","3","PK","12","42","Rural"
"3611670","36",8,5423,957000,46000,605000,6,"03","3","PK","12","21","Urban"
"3611700","36",8,3732,411000,42000,866000,6,"03","3","KG","12","32","Town"
"3611730","36",8,1127,232000,115000,0,3,"03","3","KG","12","41","Rural"
"3611740","36",8,1148,279000,13000,98000,3,"03","3","KG","12","41","Rural"
"3611760","36",8,4188,603000,2000,35000,7,"03","3","KG","12","21","Urban"
"3611860","36",8,281,2000,0,2000,1,"01","3","KG","08","41","Rural"
"3611880","36",8,4678,1022000,50000,741000,7,"03","3","KG","12","21","Urban"
"3611910","36",8,1610,355000,18000,243000,3,"03","3","PK","12","23","Urban"
"3611940","36",8,931,128000,123000,14000,2,"03","3","KG","12","32","Town"
"3611970","36",8,2372,414000,34000,694000,4,"03","3","PK","12","32","Town"
"3612030","36",8,653,112000,5000,93000,1,"03","3","KG","12","41","Rural"
"3612120","36",8,384,86000,5000,95000,1,"03","3","PK","12","43","Rural"
"3612180","36",8,2960,506000,30000,556000,6,"03","3","PK","12","21","Urban"
"3612240","36",8,2221,375000,28000,469000,6,"03","3","PK","12","13","Urban"
"3612270","36",8,3213,257000,39000,872000,6,"03","3","PK","12","32","Town"
"3612300","36",8,1444,3e+05,20000,339000,4,"03","3","PK","12","41","Rural"
"3612330","36",8,2955,782000,54000,289000,4,"03","3","KG","12","23","Urban"
"3612360","36",8,1684,228000,20000,365000,4,"03","3","PK","12","32","Town"
"3612390","36",8,1446,228000,20000,371000,3,"03","3","PK","12","41","Rural"
"3612400","36",8,342,0,0,0,2,"03","3","01","12","21","Urban"
"3612450","36",8,1407,245000,16000,264000,3,"03","3","PK","12","32","Town"
"3612510","36",8,6438,1462000,37000,323000,10,"03","3","PK","12","21","Urban"
"3612630","36",8,12691,2366000,137000,2485000,20,"03","3","PK","12","21","Urban"
"3612660","36",8,339,0,0,0,1,"03","3","KG","12","21","Urban"
"3612720","36",8,1758,245000,17000,308000,6,"03","3","PK","12","21","Urban"
"3612750","36",8,1233,261000,51000,249000,4,"03","3","PK","12","42","Rural"
"3612840","36",8,621,77000,5000,108000,2,"03","3","KG","12","31","Town"
"3612870","36",8,1312,247000,11000,156000,3,"03","3","KG","12","42","Rural"
"3612900","36",8,1105,254000,8000,95000,2,"03","3","KG","12","31","Town"
"3612960","36",8,579,157000,5000,61000,2,"01","3","KG","08","41","Rural"
"3612990","36",8,2106,240000,19000,259000,4,"03","3","KG","12","41","Rural"
"3613020","36",8,1033,208000,13000,17000,3,"03","3","PK","12","42","Rural"
"3613080","36",8,5323,1054000,220000,50000,7,"03","3","KG","12","21","Urban"
"3613110","36",8,906,176000,9000,177000,3,"03","3","PK","12","41","Rural"
"3613230","36",8,866,248000,4000,31000,2,"03","3","KG","12","31","Town"
"3613290","36",8,10126,2501000,57000,492000,11,"03","3","PK","12","21","Urban"
"3613350","36",8,4056,633000,25000,284000,6,"03","3","PK","12","21","Urban"
"3613380","36",8,630,147000,5000,62000,2,"03","3","PK","12","32","Town"
"3613440","36",8,348,69000,5000,80000,1,"03","3","PK","12","42","Rural"
"3613470","36",8,561,103000,10000,131000,2,"03","3","PK","12","42","Rural"
"3613530","36",8,1827,384000,15000,213000,3,"03","3","KG","12","21","Urban"
"3613560","36",8,452,103000,117000,0,2,"03","3","PK","12","42","Rural"
"3613590","36",8,1602,269000,21000,48000,3,"03","3","PK","12","42","Rural"
"3613620","36",8,3686,814000,14000,134000,4,"03","3","KG","12","21","Urban"
"3613710","36",8,974,160000,46000,290000,2,"03","3","PK","12","42","Rural"
"3613740","36",8,3482,1168000,21000,183000,6,"03","3","KG","12","21","Urban"
"3613770","36",8,441,94000,6000,101000,2,"03","3","PK","12","42","Rural"
"3613830","36",8,526,86000,6000,87000,1,"03","3","PK","12","42","Rural"
"3613950","36",8,1565,358000,7000,20000,3,"03","3","KG","12","21","Urban"
"3613980","36",8,4062,973000,19000,129000,5,"03","3","KG","12","21","Urban"
"3614010","36",8,8085,1544000,65000,1206000,10,"03","3","PK","12","21","Urban"
"3614070","36",8,409,0,0,0,4,"03","3","03","12","21","Urban"
"3614130","36",8,6090,231000,74000,1988000,9,"03","3","PK","12","21","Urban"
"3614190","36",8,2690,651000,13000,178000,5,"03","3","KG","12","21","Urban"
"3614220","36",8,1238,0,0,0,2,"03","3","PK","12","31","Town"
"3614250","36",8,425,67000,7000,128000,1,"03","3","PK","12","42","Rural"
"3614280","36",8,4069,1239000,21000,132000,5,"03","3","KG","12","21","Urban"
"3614310","36",8,580,90000,6000,104000,1,"03","3","PK","12","42","Rural"
"3614340","36",8,5437,1116000,43000,561000,9,"03","3","PK","12","21","Urban"
"3614400","36",8,1907,515000,17000,229000,3,"03","3","KG","12","21","Urban"
"3614430","36",8,1184,221000,9000,127000,4,"03","3","PK","12","31","Town"
"3614460","36",8,4571,951000,34000,404000,5,"03","3","PK","12","21","Urban"
"3614490","36",8,475,54000,6000,108000,1,"03","3","PK","12","33","Town"
"3614550","36",8,1072,201000,10000,112000,3,"03","3","PK","12","42","Rural"
"3614580","36",8,1679,335000,13000,222000,4,"03","3","PK","12","42","Rural"
"3614610","36",8,1272,204000,13000,249000,2,"03","3","PK","12","31","Town"
"3614640","36",8,2181,463000,22000,298000,5,"03","3","KG","12","32","Town"
"3614670","36",8,848,142000,6000,112000,3,"03","3","KG","12","42","Rural"
"3614700","36",8,2577,563000,13000,134000,4,"03","3","KG","12","31","Town"
"3614730","36",8,1226,184000,10000,128000,3,"03","3","PK","12","41","Rural"
"3614760","36",8,1258,233000,15000,240000,2,"03","3","KG","12","41","Rural"
"3614820","36",8,1819,252000,27000,550000,5,"03","3","KG","12","33","Town"
"3614850","36",8,4252,841000,50000,561000,7,"03","3","PK","12","23","Urban"
"3614880","36",8,491,1e+05,5000,74000,1,"03","3","KG","12","41","Rural"
"3614940","36",8,1988,423000,26000,543000,4,"03","3","PK","12","32","Town"
"3614970","36",8,2292,497000,32000,528000,5,"03","3","PK","12","23","Urban"
"3615030","36",8,189,0,0,0,1,"02","3","07","12","41","Rural"
"3615060","36",8,468,46000,4000,82000,2,"03","3","PK","12","42","Rural"
"3615090","36",8,4384,663000,35000,693000,8,"03","3","KG","12","21","Urban"
"3615180","36",8,4266,826000,38000,548000,7,"03","3","KG","12","41","Rural"
"3615210","36",8,2073,397000,216000,0,5,"03","3","KG","12","41","Rural"
"3615240","36",8,1672,180000,17000,324000,3,"03","3","PK","12",NA,NA
"3615270","36",8,146,33000,26000,4000,1,"03","3","KG","12","43","Rural"
"3615300","36",8,3836,562000,51000,779000,8,"03","3","PK","12","41","Rural"
"3615330","36",8,41,0,0,0,1,"01","3","PK","06","43","Rural"
"3615360","36",8,2706,314000,14000,139000,6,"03","3","KG","12","41","Rural"
"3615390","36",8,3840,671000,17000,218000,10,"03","3","KG","12","21","Urban"
"3615420","36",8,131,0,0,0,1,"03","3","06","12","21","Urban"
"3615450","36",8,1890,449000,2000,19000,4,"03","3","KG","12","21","Urban"
"3615480","36",8,674,132000,6000,94000,2,"01","3","KG","08","21","Urban"
"3615510","36",8,2615,505000,12000,114000,4,"03","3","KG","12","21","Urban"
"3615540","36",8,3476,884000,32000,262000,5,"03","3","KG","12","21","Urban"
"3615570","36",8,5441,1081000,50000,892000,12,"03","3","PK","12","13","Urban"
"3615630","36",8,5167,628000,70000,1790000,10,"03","3","PK","12","32","Town"
"3615720","36",8,301,45000,4000,73000,1,"03","3","KG","12","43","Rural"
"3615780","36",8,3921,705000,21000,280000,6,"03","3","KG","12","21","Urban"
"3615810","36",8,3132,963000,0,92000,5,"03","3","KG","12","21","Urban"
"3615870","36",8,351,84000,4000,72000,1,"03","3","KG","12","42","Rural"
"3615900","36",8,2614,378000,35000,698000,4,"03","3","KG","12","22","Urban"
"3615980","36",8,1967,351000,20000,324000,6,"03","3","PK","12","32","Town"
"3615990","36",8,1571,269000,13000,220000,4,"03","3","KG","12","42","Rural"
"3616080","36",8,3880,1014000,7000,36000,6,"03","3","KG","12","21","Urban"
"3616140","36",8,168,61000,2000,22000,1,"03","3","KG","12","43","Rural"
"3616170","36",8,1277,242000,19000,212000,4,"03","3","KG","12","42","Rural"
"3616200","36",8,863,190000,9000,132000,2,"03","3","PK","12","42","Rural"
"3616230","36",8,8401,1099000,89000,1341000,13,"03","3","PK","12","21","Urban"
"3616260","36",8,4057,730000,16000,179000,5,"03","3","KG","12","21","Urban"
"3616290","36",8,7280,805000,73000,1335000,14,"03","3","PK","12","13","Urban"
"3616380","36",8,596,92000,7000,108000,1,"03","3","PK","12","42","Rural"
"3616410","36",8,871,306000,72000,276000,3,"03","3","PK","12","41","Rural"
"3616440","36",8,1959,152000,28000,629000,4,"03","3","PK","12","21","Urban"
"3616470","36",8,1031,301000,6000,76000,2,"03","3","KG","12","23","Urban"
"3616500","36",8,722,153000,91000,20000,2,"03","3","KG","12","33","Town"
"3616530","36",8,91,5000,2000,24000,1,"03","3","PK","09","43","Rural"
"3616560","36",8,2875,448000,29000,442000,7,"03","3","KG","12","21","Urban"
"3616620","36",8,6461,2051000,41000,350000,9,"03","3","PK","12","21","Urban"
"3616680","36",8,6248,1129000,45000,460000,8,"03","3","PK","12","21","Urban"
"3616710","36",8,1257,358000,10000,120000,3,"03","3","KG","12","41","Rural"
"3616740","36",8,2509,223000,28000,662000,4,"03","3","KG","12","13","Urban"
"3616800","36",8,430,89000,7000,110000,1,"03","3","KG","12","42","Rural"
"3616830","36",8,3125,357000,27000,496000,6,"03","3","PK","12","21","Urban"
"3616950","36",8,1399,313000,13000,159000,2,"03","3","PK","12","32","Town"
"3616960","36",8,572,108000,9000,141000,1,"03","3","PK","12","42","Rural"
"3616980","36",8,1427,226000,20000,378000,4,"03","3","KG","12","42","Rural"
"3617130","36",8,1086,155000,11000,161000,3,"03","3","KG","12","42","Rural"
"3617160","36",8,7707,1578000,47000,393000,10,"03","3","KG","12","21","Urban"
"3617190","36",8,2315,312000,47000,131000,4,"03","3","PK","12","41","Rural"
"3617220","36",8,1589,235000,19000,425000,3,"03","3","PK","12","32","Town"
"3617380","36",8,6926,1363000,51000,592000,9,"03","3","KG","12","21","Urban"
"3617400","36",8,97,0,0,0,1,"03","3","04","12","21","Urban"
"3617430","36",8,566,120000,7000,104000,1,"03","3","PK","12","42","Rural"
"3617460","36",8,1157,228000,15000,267000,3,"03","3","KG","12","41","Rural"
"3617520","36",8,7821,1363000,75000,1090000,14,"03","3","PK","12","21","Urban"
"3617580","36",8,576,98000,8000,143000,2,"03","3","PK","12","42","Rural"
"3617640","36",8,1971,331000,15000,195000,4,"03","3","PK","12","41","Rural"
"3617670","36",8,5277,612000,55000,923000,10,"03","3","PK","12","31","Town"
"3617700","36",8,2262,6e+05,10000,95000,4,"03","3","KG","12","21","Urban"
"3617730","36",8,4014,645000,26000,450000,7,"03","3","PK","12","21","Urban"
"3617760","36",8,65,14000,1000,12000,1,"03","3","PK","12","43","Rural"
"3617820","36",8,1458,279000,319000,0,3,"03","3","PK","12","32","Town"
"3617880","36",8,337,76000,5000,89000,1,"03","3","PK","12","42","Rural"
"3617910","36",8,3008,250000,5000,46000,7,"03","3","KG","12","21","Urban"
"3617940","36",8,348,53000,4000,63000,1,"01","3","PK","08","21","Urban"
"3617970","36",8,788,101000,10000,154000,2,"03","3","PK","12","42","Rural"
"3618030","36",8,965,119000,291000,18000,3,"03","3","PK","12","32","Town"
"3618080","36",8,539,70000,6000,109000,1,"03","3","PK","12","42","Rural"
"3618090","36",8,792,203000,9000,128000,2,"03","3","PK","12","43","Rural"
"3618120","36",8,5242,1077000,24000,264000,6,"03","3","KG","12","21","Urban"
"3618150","36",8,2594,498000,20000,259000,4,"03","3","PK","12","22","Urban"
"3618180","36",8,2503,322000,30000,579000,5,"03","3","PK","12","33","Town"
"3618210","36",8,1644,243000,14000,234000,4,"03","3","KG","12","21","Urban"
"3618240","36",8,4986,496000,14000,237000,6,"03","3","PK","12","21","Urban"
"3618270","36",8,3019,711000,0,53000,4,"03","3","KG","12","21","Urban"
"3618330","36",8,4714,921000,15000,137000,6,"03","3","KG","12","21","Urban"
"3618420","36",8,NA,NA,NA,NA,-2,NA,NA,"N","N",NA,NA
"3618450","36",8,835,185000,11000,174000,2,"03","3","PK","12","42","Rural"
"3618480","36",8,2028,439000,14000,127000,3,"03","3","KG","12","41","Rural"
"3618510","36",8,473,70000,5000,94000,1,"03","3","PK","12","43","Rural"
"3618540","36",8,968,224000,13000,199000,2,"03","3","KG","12","42","Rural"
"3618570","36",8,2081,396000,16000,213000,6,"03","3","KG","12","21","Urban"
"3618600","36",8,2322,258000,19000,324000,4,"03","3","PK","12","13","Urban"
"3618630","36",8,8149,1644000,31000,176000,9,"03","3","KG","12","21","Urban"
"3618660","36",8,2779,382000,31000,574000,5,"03","3","PK","12","33","Town"
"3618690","36",8,9483,1227000,77000,1350000,8,"03","3","KG","12","21","Urban"
"3618750","36",8,1056,158000,9000,163000,2,"03","3","PK","12","32","Town"
"3618840","36",8,580,127000,8000,123000,2,"03","3","KG","12","32","Town"
"3618900","36",8,1360,228000,10000,165000,3,"03","3","KG","12","41","Rural"
"3618960","36",8,1919,217000,21000,419000,4,"03","3","PK","12","32","Town"
"3618990","36",8,231,45000,3000,32000,1,"01","3","KG","08","21","Urban"
"3619020","36",8,6108,1629000,20000,106000,5,"02","3","07","12","21","Urban"
"3619110","36",8,1781,10000,0,11000,3,"01","3","KG","06","21","Urban"
"3619170","36",8,2349,411000,29000,477000,5,"03","3","KG","12","42","Rural"
"3619200","36",8,10979,1913000,82000,952000,14,"03","3","PK","12","21","Urban"
"3619230","36",8,9171,1545000,86000,1391000,7,"03","3","KG","12","41","Rural"
"3619260","36",8,940,225000,10000,155000,3,"03","3","PK","12","42","Rural"
"3619320","36",8,6764,756000,109000,2327000,8,"03","3","PK","12","23","Urban"
"3619350","36",8,458,118000,119000,21000,1,"03","3","PK","12","42","Rural"
"3619380","36",8,1229,301000,5000,61000,4,"03","3","KG","12","42","Rural"
"3619410","36",8,3111,714000,13000,104000,4,"03","3","KG","12","21","Urban"
"3619500","36",8,2681,472000,17000,171000,7,"03","3","PK","12","21","Urban"
"3619530","36",8,138,9000,30000,0,1,"03","3","PK","12","42","Rural"
"3619560","36",8,4631,805000,33000,367000,5,"03","3","KG","12","41","Rural"
"3619590","36",8,950,125000,10000,166000,2,"03","3","PK","12",NA,NA
"3619650","36",8,7494,1794000,37000,401000,7,"03","3","KG","12","21","Urban"
"3619680","36",8,4941,1019000,41000,552000,7,"03","3","KG","12","41","Rural"
"3619710","36",8,316,0,4000,0,1,"01","3","PK","08","32","Town"
"3619740","36",8,3276,396000,36000,745000,6,"03","3","KG","12","32","Town"
"3619800","36",8,1043,260000,13000,196000,2,"03","3","PK","12","42","Rural"
"3619830","36",8,755,76000,15000,270000,2,"03","3","PK","12","42","Rural"
"3619860","36",8,466,82000,7000,117000,1,"03","3","PK","12","42","Rural"
"3619890","36",8,388,57000,13000,103000,1,"03","3","PK","12","42","Rural"
"3619920","36",8,804,184000,11000,194000,2,"03","3","PK","12","42","Rural"
"3619950","36",8,4329,753000,26000,320000,7,"03","3","PK","12","41","Rural"
"3620010","36",8,488,77000,7000,161000,2,"03","3","KG","12","32","Town"
"3620040","36",8,2605,542000,9000,56000,3,"03","3","KG","12","21","Urban"
"3620100","36",8,9272,432000,92000,2219000,17,"03","3","PK","12","21","Urban"
"3620160","36",8,2014,371000,5000,66000,4,"03","3","KG","12","21","Urban"
"3620170","36",8,239,0,0,0,1,"03","3","KG","12","21","Urban"
"3620190","36",8,2295,481000,11000,88000,4,"03","3","KG","12","21","Urban"
"3620220","36",8,862,188000,8000,149000,2,"03","3","PK","12","42","Rural"
"3620340","36",8,9305,2638000,51000,419000,16,"03","3","KG","12","21","Urban"
"3620370","36",8,2647,0,0,0,5,"03","3","KG","12","22","Urban"
"3620400","36",8,1629,211000,8000,72000,4,"01","3","KG","06","21","Urban"
"3620430","36",8,528,73000,6000,80000,2,"03","3","KG","12","42","Rural"
"3620460","36",8,2313,557000,15000,231000,4,"03","3","PK","12","21","Urban"
"3620490","36",8,10713,1056000,190000,1372000,10,"03","3","PK","12","21","Urban"
"3620520","36",8,9,0,0,0,1,"01","3","02","05","21","Urban"
"3620580","36",8,981690,20060000,11405000,310964000,0,"03","N","N","N","11","Urban"
"3620610","36",8,602,0,0,0,2,"03","3","KG","12","22","Urban"
"3620640","36",8,2357,299000,27000,491000,5,"03","3","PK","12","41","Rural"
"3620670","36",8,1292,296000,14000,227000,3,"03","3","KG","12","42","Rural"
"3620700","36",8,12309,1612000,141000,3198000,16,"03","3","PK","12","21","Urban"
"3620730","36",8,72,6000,1000,11000,1,"03","3","PK","12","43","Rural"
"3620760","36",8,1962,331000,20000,274000,5,"03","3","PK","12","41","Rural"
"3620790","36",8,992,178000,16000,277000,3,"03","3","PK","12","42","Rural"
"3620820","36",8,7369,593000,82000,2021000,11,"03","3","PK","12","13","Urban"
"3620850","36",8,4086,604000,33000,535000,6,"03","3","PK","12","41","Rural"
"3620880","36",8,4226,770000,18000,189000,8,"03","3","KG","12","21","Urban"
"3620910","36",8,4839,885000,35000,470000,7,"03","3","KG","12","21","Urban"
"3620940","36",8,2219,484000,14000,104000,6,"01","3","KG","06","21","Urban"
"3620970","36",8,646,90000,6000,94000,2,"03","3","PK","12","41","Rural"
"3621000","36",8,NA,NA,NA,NA,-2,NA,NA,"N","N","21","Urban"
"3621120","36",8,1323,272000,6000,60000,3,"01","3","KG","06","21","Urban"
"3621180","36",8,1346,410000,5000,28000,2,"03","3","KG","12","41","Rural"
"3621210","36",8,9888,1975000,87000,1153000,11,"03","3","PK","12","21","Urban"
"3621240","36",8,4202,525000,37000,558000,8,"03","3","PK","12","21","Urban"
"3621250","36",8,1473,276000,15000,218000,4,"03","3","KG","12","43","Rural"
"3621260","36",8,925,136000,12000,218000,2,"03","3","KG","12","43","Rural"
"3621270","36",8,6410,1079000,23000,161000,9,"03","3","KG","12","21","Urban"
"3621300","36",8,482,64000,4000,73000,2,"03","3","PK","12","42","Rural"
"3621330","36",8,2179,321000,25000,486000,4,"03","3","PK","12","32","Town"
"3621360","36",8,1029,2e+05,11000,181000,3,"03","3","PK","12","42","Rural"
"3621450","36",8,841,186000,23000,153000,3,"03","3","PK","12","42","Rural"
