"LEAID","FIPST","YEAR","V33","A09","C10","C25","OPERATIONAL_SCHOOLS","SCHLEV","AGCHRT","GSLO","GSHI","LOCALE","URBANICITY"
"0901440","09",7,2598,570000,10000,88000,6,"03","3","PK","12","21","Urban"
"0901470","09",7,6356,0,34000,743000,13,"03","3","PK","12","21","Urban"
"0901500","09",7,549,106000,2000,14000,1,"01","3","KG","06","21","Urban"
"0901530","09",7,9777,2639000,27000,288000,17,"03","3","PK","12","21","Urban"
"0901560","09",7,4193,1567000,17000,212000,8,"03","3","PK","12","21","Urban"
"0901590","09",7,233,49000,1000,7000,1,"01","3","PK","08","41","Rural"
"0901620","09",7,6839,1643000,22000,215000,9,"03","3","PK","12","21","Urban"
"0901680","09",7,2324,431000,7000,58000,5,"03","3","PK","12","21","Urban"
"0901710","09",7,8970,3368000,26000,345000,15,"03","3","PK","12","21","Urban"
"0901740","09",7,2137,584000,8000,230000,3,"03","3","PK","12","41","Rural"
"0901770","09",7,5162,1023000,32000,599000,15,"03","3","PK","12","22","Urban"
"0901800","09",7,3817,730000,9000,95000,7,"03","3","PK","12","21","Urban"
"0901860","09",7,6260,1098000,54000,968000,12,"03","3","PK","12","21","Urban"
"0901890","09",7,167,61000,1000,16000,1,"01","3","PK","06","42","Rural"
"0901920","09",7,22359,967000,353000,10780000,42,"03","3","PK","12","12","Urban"
"0901950","09",7,235,0,0,3000,1,"01","3","PK","08","41","Rural"
"0902010","09",7,1204,204000,4000,32000,2,"01","3","PK","06","41","Rural"
"0902040","09",7,257,78000,1000,11000,1,"01","3","PK","08","42","Rural"
"0902070","09",7,2708,557000,26000,407000,5,"03","3","PK","12","41","Rural"
"0902130","09",7,1522,319000,5000,73000,3,"03","3","PK","12","42","Rural"
"0902160","09",7,2871,458000,4000,89000,6,"03","3","PK","12","41","Rural"
"0902190","09",7,575,149000,3000,42000,1,"01","3","PK","08","41","Rural"
"0902220","09",7,1211,0,0,0,3,"03","3","PK","12","41","Rural"
"0902280","09",7,3770,1198000,11000,72000,6,"03","3","KG","12","21","Urban"
"0902310","09",7,6831,1128000,68000,1268000,14,"03","3","PK","12","21","Urban"
"0902340","09",7,1303,658000,11000,177000,4,"01","3","PK","08","41","Rural"
"0902370","09",7,660,171000,3000,20000,1,"01","3","PK","06","41","Rural"
"0902400","09",7,8815,1247000,81000,1980000,12,"03","3","PK","12","21","Urban"
"0902490","09",7,5042,847000,59000,774000,11,"03","3","PK","12","13","Urban"
"0902520","09",7,7381,2487000,31000,564000,15,"03","3","PK","12","13","Urban"
"0902550","09",7,4221,1195000,15000,107000,6,"03","3","PK","12","21","Urban"
"0902580","09",7,2866,616000,12000,233000,6,"03","3","PK","12","22","Urban"
"0902640","09",7,4912,981000,39000,695000,13,"03","3","PK","12","22","Urban"
"0902670","09",7,10613,4115000,110000,2627000,16,"03","3","PK","12","21","Urban"
"0902700","09",7,4116,0,0,0,5,"03","3","PK","12","21","Urban"
"0902730","09",7,3044,846000,8000,85000,4,"03","3","PK","12","22","Urban"
"0902760","09",7,617,158000,2000,20000,4,"01","3","PK","06","41","Rural"
"0902790","09",7,19863,9903000,337000,7757000,48,"03","3","PK","12","12","Urban"
"0902820","09",7,2907,173000,63000,1435000,8,"03","3","PK","12","13","Urban"
"0902850","09",7,5011,1350000,16000,226000,6,"03","3","PK","12","22","Urban"
"0902880","09",7,4548,1013000,19000,294000,7,"03","3","PK","12","21","Urban"
"0902910","09",7,5628,1595000,16000,145000,8,"03","3","PK","12","22","Urban"
"0902940","09",7,167,33000,1000,9000,2,"03","3","PK","12","42","Rural"
"0902970","09",7,2431,969000,8000,104000,5,"03","3","PK","12","21","Urban"
"0903000","09",7,359,128000,2000,30000,1,"01","3","PK","08","42","Rural"
"0903030","09",7,3864,898000,12000,174000,6,"03","3","PK","12","21","Urban"
"0903060","09",7,805,238000,3000,66000,3,"03","3","PK","12","41","Rural"
"0903090","09",7,10598,1931000,103000,1410000,19,"03","3","PK","12","13","Urban"
"0903120","09",7,3995,2003000,76000,1272000,14,"03","3","PK","12","13","Urban"
"0903180","09",7,1612,531000,5000,67000,3,"03","3","PK","12","21","Urban"
"0903210","09",7,1371,333000,5000,43000,4,"01","3","PK","06","21","Urban"
"0903240","09",7,1850,446000,6000,66000,4,"03","3","PK","10","21","Urban"
"0903270","09",7,2761,475000,25000,358000,6,"03","3","PK","12","21","Urban"
"0903300","09",7,2601,450000,9000,192000,6,"03","3","PK","12","21","Urban"
"0903330","09",7,1897,473000,6000,117000,5,"03","3","PK","12","21","Urban"
"0903360","09",7,539,104000,2000,30000,1,"01","3","PK","08","41","Rural"
"0903390","09",7,1425,308000,5000,76000,5,"03","3","PK","12","21","Urban"
"0903420","09",7,504,25000,2000,28000,2,"01","3","PK","08","41","Rural"
"0903450","09",7,-3,0,0,0,3,"07","3","PK","12","13","Urban"
"0903480","09",7,1308,324000,16000,312000,3,"03","3","PK","12","21","Urban"
"0903510","09",7,1308,0,0,0,2,"01","3","PK","08","41","Rural"
"0903512","09",7,-3,403000,4000,153000,2,"07","3","01","12","13","Urban"
"0903515","09",7,1122,366000,4000,45000,5,"03","3","PK","12","41","Rural"
"0903520","09",7,2844,794000,8000,68000,4,"03","3","PK","12","41","Rural"
"0903530","09",7,1057,326000,1000,12000,6,"03","3","PK","12","41","Rural"
"0903535","09",7,2144,636000,5000,50000,6,"03","3","PK","12","41","Rural"
"0903536","09",7,2204,878000,7000,76000,5,"03","3","PK","12","41","Rural"
"0903537","09",7,4570,1154000,16000,102000,7,"03","3","PK","12","21","Urban"
"0903538","09",7,2685,814000,11000,124000,5,"03","3","PK","12","22","Urban"
"0903539","09",7,2552,508000,5000,55000,5,"03","3","PK","12","41","Rural"
"0903540","09",7,1533,336000,5000,38000,5,"03","3","PK","12","41","Rural"
"0903570","09",7,291,98000,2000,20000,1,"02","3","07","12","41","Rural"
"0903600","09",7,560,243000,2000,22000,1,"02","3","09","12","42","Rural"
"0903630","09",7,953,288000,3000,30000,2,"02","3","07","12","21","Urban"
"0903660","09",7,2468,625000,6000,36000,3,"02","3","07","12","21","Urban"
"0903720","09",7,1150,427000,0,8000,7,"03","3","06","12","31","Town"
"0903750","09",7,1664,336000,4000,37000,2,"02","3","07","12","41","Rural"
"0903780","09",7,963,927000,11000,69000,1,"02","3","09","12","41","Rural"
"0903810","09",7,5527,83000,12000,73000,9,"03","3","PK","12","21","Urban"
"0903840","09",7,2606,565000,8000,1e+05,5,"03","3","PK","12","21","Urban"
"0903900","09",7,506,113000,2000,20000,1,"01","3","PK","08","41","Rural"
"0903930","09",7,307,47000,1000,12000,1,"01","3","PK","08","42","Rural"
"0903960","09",7,190,43000,1000,15000,1,"01","3","PK","06","42","Rural"
"0903990","09",7,2603,806000,17000,206000,5,"03","3","PK","12","21","Urban"
"0904020","09",7,219,70000,1000,12000,1,"01","3","PK","08","42","Rural"
"0904050","09",7,5652,2743000,26000,325000,8,"03","3","PK","12","21","Urban"
"0904080","09",7,456,0,0,0,1,"01","3","PK","08","41","Rural"
"0904110","09",7,4950,973000,13000,122000,7,"03","3","PK","12","21","Urban"
"0904140","09",7,1724,0,0,16000,3,"03","3","PK","12","21","Urban"
"0904170","09",7,4934,2005000,19000,219000,7,"03","3","PK","12","21","Urban"
"0904230","09",7,6893,1265000,21000,274000,11,"03","3","PK","12","21","Urban"
"0904260","09",7,351,62000,2000,51000,1,"01","3","PK","08","22","Urban"
"0904290","09",7,1905,507000,8000,204000,7,"03","3","PK","12","31","Town"
"0904320","09",7,14904,2037000,122000,2151000,21,"03","3","PK","12","12","Urban"
"0904350","09",7,503,132000,0,33000,2,"01","3","PK","08","41","Rural"
"0904380","09",7,2536,822000,11000,188000,7,"03","3","PK","12","22","Urban"
"0904440","09",7,7384,1660000,59000,883000,13,"03","3","PK","12","13","Urban"
"0904470","09",7,2592,89000,7000,73000,4,"03","3","PK","12","41","Rural"
"0904500","09",7,1268,401000,5000,70000,3,"03","3","PK","12","21","Urban"
"0904530","09",7,1476,347000,7000,148000,3,"03","3","PK","12","21","Urban"
"0904560","09",7,3128,836000,12000,103000,4,"03","3","PK","12","41","Rural"
"0904590","09",7,4756,943000,23000,520000,7,"03","3","PK","12","31","Town"
"0904620","09",7,6883,2225000,19000,171000,10,"03","3","PK","12","21","Urban"
"0904650","09",7,72,0,0,1000,1,"01","3","KG","08","42","Rural"
"0904680","09",7,3693,625000,29000,549000,7,"03","3","PK","12","21","Urban"
"0904710","09",7,309,113000,1000,27000,1,"01","3","PK","08","41","Rural"
"0904740","09",7,6798,1418000,21000,285000,13,"03","3","PK","12","21","Urban"
"0904830","09",7,18304,1046000,208000,5690000,31,"03","3","PK","12","22","Urban"
"0904860","09",7,2932,716000,17000,232000,6,"03","3","KG","12","22","Urban"
"0904890","09",7,3398,838000,14000,195000,6,"03","3","PK","12","22","Urban"
"0904920","09",7,9990,3592000,49000,743000,16,"03","3","PK","12","13","Urban"
"0904950","09",7,6373,2245000,71000,1289000,11,"03","3","PK","12","21","Urban"
"0904980","09",7,980,213000,3000,46000,3,"03","3","PK","12","21","Urban"
"0905010","09",7,2563,1288000,9000,46000,4,"03","3","PK","12","21","Urban"
"0905040","09",7,5668,2497000,19000,127000,9,"03","3","PK","12","21","Urban"
"0905070","09",7,3811,855000,14000,266000,7,"03","3","PK","12","21","Urban"
"0905100","09",7,599,185000,3000,35000,2,"01","3","PK","08","41","Rural"
"0905130","09",7,4362,1225000,8000,51000,5,"03","3","PK","12","41","Rural"
"0905160","09",7,1066,459000,20000,195000,6,"03","3","PK","12","31","Town"
"0905190","09",7,3632,329000,50000,1218000,9,"03","3","PK","12","31","Town"
"0905220","09",7,4088,1235000,33000,634000,7,"03","3","PK","12","21","Urban"
"0905250","09",7,1828,576000,8000,204000,4,"03","3","PK","12","21","Urban"
"0905280","09",7,2916,885000,14000,186000,5,"03","3","PK","12","22","Urban"
"0905310","09",7,786,214000,2000,19000,2,"01","3","PK","06","21","Urban"
"0905370","09",7,946,230000,3000,41000,2,"01","3","PK","10","41","Rural"
"0905371","09",7,2450,0,0,0,1,"02","3","09","12","13","Urban"
"0905372","09",7,408,172000,2000,39000,1,"02","3","09","12","41","Rural"
"0905373","09",7,1153,0,0,0,1,"02","3","09","12","41","Rural"
"1000004","10",7,957,0,0,0,1,"02","1","09","12","13","Urban"
"1000005","10",7,116,0,0,0,1,"02","1","07","12","22","Urban"
"1000006","10",7,284,56000,0,1e+05,1,"01","1","PK","08","13","Urban"
"1000007","10",7,593,77000,0,45000,1,"03","1","01","12","13","Urban"
"1000010","10",7,833,5000,0,129000,1,"01","1","KG","08","13","Urban"
"1000011","10",7,323,38000,0,12000,1,"01","1","06","08","31","Town"
"1000012","10",7,559,10000,0,99000,1,"01","1","KG","08",NA,NA
"1000014","10",7,243,28000,0,87000,1,"01","1","KG","06","13","Urban"
"1000015","10",7,1289,0,0,0,1,"01","1","KG","08","21","Urban"
"1000016","10",7,520,0,0,0,1,"02","1","09","12","21","Urban"
"1000017","10",7,205,18000,0,101000,1,"01","1","KG","06","13","Urban"
"1000018","10",7,662,123000,0,101000,1,"01","1","KG","08","41","Rural"
"1000019","10",7,676,142000,0,21000,1,"01","1","KG","08","41","Rural"
"1000020","10",7,NA,NA,NA,NA,3,NA,NA,"06","12","13","Urban"
"1000021","10",7,NA,NA,NA,NA,4,NA,NA,"UG","UG","13","Urban"
"1000022","10",7,NA,NA,NA,NA,14,NA,NA,"PK","12","21","Urban"
"1000023","10",7,305,0,0,1000,1,"03","1","06","10",NA,NA
"1000024","10",7,309,0,0,0,1,"01","1","01","04","21","Urban"
"1000025","10",7,435,0,0,0,1,"02","1","09","11",NA,NA
"1000026","10",7,203,0,0,0,1,"01","1","KG","03","21","Urban"
"1000047","10",7,NA,NA,NA,NA,-2,NA,NA,"N","N",NA,NA
"1000048","10",7,NA,NA,NA,NA,-2,NA,NA,"N","N",NA,NA
"1000080","10",7,8015,1139000,0,412000,13,"03","3","PK","12","31","Town"
"1000170","10",7,4424,724000,0,833000,9,"03","3","PK","12","32","Town"
"1000180","10",7,6892,1113000,0,1122000,15,"03","3","PK","12","22","Urban"
"1000190","10",7,6079,680000,0,1546000,12,"03","3","PK","12","13","Urban"
"1000200","10",7,16648,1779000,0,3347000,31,"03","3","PK","12","21","Urban"
"1000230","10",7,10430,1494000,0,2368000,16,"03","3","PK","12","21","Urban"
"1000270","10",7,1128,278000,0,126000,2,"03","3","06","12","23","Urban"
"1000680","10",7,8247,1143000,0,1741000,15,"03","3","PK","12","32","Town"
"1000750","10",7,1147,408000,0,153000,1,"05","3","08","12","41","Rural"
"1000790","10",7,3930,616000,0,826000,7,"03","3","PK","12","41","Rural"
"1000810","10",7,2073,241000,0,475000,6,"03","3","PK","12","23","Urban"
"1001080","10",7,4070,338000,0,736000,6,"03","3","PK","12","31","Town"
"1001240","10",7,10113,1531000,0,1917000,19,"03","3","PK","12","21","Urban"
"1001280","10",7,4070,906000,0,414000,5,"05","3","08","12","21","Urban"
"1001300","10",7,15721,2138000,0,2752000,28,"03","3","PK","12","21","Urban"
"1001530","10",7,3367,489000,0,943000,7,"03","3","PK","12","23","Urban"
"1001620","10",7,4460,859000,0,521000,9,"03","3","PK","12","41","Rural"
"1001680","10",7,1249,373000,0,120000,1,"05","3","08","12","42","Rural"
"1001850","10",7,1999,495000,0,611000,3,"03","3","PK","12","31","Town"
"1100001","11",7,556,0,0,0,1,"01","1","PK","06",NA,NA
"1100003","11",7,237,0,0,0,1,"02","1","09","12",NA,NA
"1100004","11",7,-2,0,0,0,1,"05","1","N","N","11","Urban"
"1100005","11",7,1168,0,0,0,3,"03","1","06","12","11","Urban"
"1100006","11",7,84,0,0,0,1,"01","1","PK","06",NA,NA
"1100007","11",7,1135,0,0,0,5,"01","1","PK","08",NA,NA
"1100008","11",7,4050,0,0,0,5,"03","1","PK","12","11","Urban"
"1100009","11",7,248,0,0,0,1,"01","1","KG","06","11","Urban"
"1100010","11",7,176,0,0,0,1,"02","1","09","12",NA,NA
"1100011","11",7,792,0,0,0,1,"03","1","KG","12","11","Urban"
"1100012","11",7,361,0,0,0,1,"03","1","PK","11","11","Urban"
"1100013","11",7,446,0,0,0,1,"02","1","07","12","11","Urban"
"1100014","11",7,381,0,0,0,3,"03","1","09","12","11","Urban"
"1100015","11",7,502,0,0,0,1,"01","1","PK","08","11","Urban"
"1100016","11",7,20,0,0,0,1,"01","1","PK","PK","11","Urban"
"1100017","11",7,25,0,0,0,1,"02","1","07","12","11","Urban"
"1100018","11",7,297,0,0,0,1,"03","1","05","09",NA,NA
"1100019","11",7,307,0,0,0,1,"01","1","05","08","11","Urban"
"1100020","11",7,103,0,0,0,1,"01","1","PK","08","11","Urban"
"1100021","11",7,125,0,0,0,2,"03","1","KG","12",NA,NA
"1100022","11",7,329,0,0,0,1,"02","1","07","12","11","Urban"
"1100026","11",7,363,0,0,0,1,"02","1","09","12","11","Urban"
"1100028","11",7,NA,NA,NA,NA,1,NA,NA,"05","08",NA,NA
"1100029","11",7,618,0,0,0,3,"01","1","PK","07","11","Urban"
"1100030","11",7,58191,936000,0,14298000,175,"03","3","PK","12","11","Urban"
"1100031","11",7,834,0,0,0,4,"01","1","05","08","11","Urban"
"1100032","11",7,122,0,0,0,1,"01","1","PK","03","11","Urban"
"1100034","11",7,369,0,0,0,1,"02","1","09","12","11","Urban"
"1100035","11",7,242,0,0,0,1,"01","1","PK","08","11","Urban"
"1100037","11",7,199,0,0,0,1,"03","1","06","12",NA,NA
"1100039","11",7,602,0,0,0,1,"01","1","06","09","11","Urban"
"1100040","11",7,328,0,0,0,1,"01","1","PK","08",NA,NA
"1100041","11",7,NA,NA,NA,NA,1,NA,NA,"PK","05",NA,NA
"1100042","11",7,220,0,0,0,1,"01","1","PK","05","11","Urban"
"1100043","11",7,308,0,0,0,1,"01","1","PK","05","11","Urban"
"1100044","11",7,193,0,0,0,1,"01","1","PK","07","11","Urban"
"1100045","11",7,326,0,0,0,1,"01","1","PK","06","11","Urban"
"1100046","11",7,286,0,0,0,1,"02","1","09","12",NA,NA
"1100047","11",7,114,0,0,0,1,"01","1","06","08",NA,NA
"1100048","11",7,590,0,0,0,3,"01","1","PK","08","11","Urban"
"1100049","11",7,297,0,0,0,1,"01","1","PK","KG","11","Urban"
"1100050","11",7,95,0,0,0,1,"01","1","PK","08",NA,NA
"1100051","11",7,513,0,0,0,2,"01","1","PK","07","11","Urban"
"1100052","11",7,NA,NA,NA,NA,1,NA,NA,"PK","07",NA,NA
"1100053","11",7,394,0,0,0,1,"03","1","PK","10","11","Urban"
"1100054","11",7,NA,NA,NA,NA,1,NA,NA,"PK","PK","11","Urban"
"1100055","11",7,80,0,0,0,1,"01","1","PK","KG","11","Urban"
"1100056","11",7,NA,NA,NA,NA,1,NA,NA,"09","12",NA,NA
"1100057","11",7,158,0,0,0,1,"01","1","PK","03","11","Urban"
"1100058","11",7,297,0,0,0,1,"01","1","06","08","11","Urban"
"1100059","11",7,39,0,0,0,1,"02","1","10","12","11","Urban"
"1100060","11",7,110,0,0,0,1,"01","1","PK","05",NA,NA
"1100061","11",7,87,0,0,0,1,"01","1","07","08",NA,NA
"1100064","11",7,174,0,0,0,1,"03","1","PK","12","11","Urban"
"1100066","11",7,68,0,0,0,1,"01","1","PK","01",NA,NA
"1100070","11",7,147,0,0,0,1,"01","1","PK","04",NA,NA
"1100071","11",7,NA,NA,NA,NA,1,NA,NA,"09","11",NA,NA
"1100078","11",7,NA,NA,NA,NA,1,NA,NA,"08","12",NA,NA
"1200002","12",7,NA,NA,NA,NA,3,NA,NA,"06","12","11","Urban"
"1200003","12",7,NA,NA,NA,NA,1,NA,NA,"KG","08",NA,NA
"1200004","12",7,NA,NA,NA,NA,1,NA,NA,"KG","08",NA,NA
"1200005","12",7,NA,NA,NA,NA,0,NA,NA,"N","N","12","Urban"
"1200030","12",7,28378,4444000,215000,6531000,71,"03","2","PK","12","12","Urban"
"1200060","12",7,4959,640000,31000,964000,10,"03","3","PK","12","32","Town"
"1200090","12",7,26236,4459000,162000,5576000,49,"03","2","PK","12","22","Urban"
"1200120","12",7,3576,581000,25000,794000,14,"03","2","PK","12","32","Town"
"1200150","12",7,74369,14175000,387000,11511000,130,"03","2","PK","12","21","Urban"
"1200180","12",7,258893,29460000,1276000,51098000,319,"03","2","PK","12","21","Urban"
"1200210","12",7,2229,350000,18000,554000,9,"03","3","PK","12","41","Rural"
"1200240","12",7,17795,3442000,95000,4083000,25,"03","3","PK","12","22","Urban"
"1200270","12",7,16170,1921000,79000,2956000,27,"03","2","PK","12","41","Rural"
"1200300","12",7,36093,6368000,112000,4510000,44,"03","3","PK","12","21","Urban"
"1200330","12",7,42723,7421000,261000,8874000,80,"03","2","PK","12","21","Urban"
"1200360","12",7,10050,1277000,71000,2627000,19,"03","3","PK","12","32","Town"
"1200390","12",7,348128,38366000,2630000,87357000,514,"03","2","PK","12","21","Urban"
"1200420","12",7,5006,526000,40000,1560000,17,"03","3","PK","12","32","Town"
"1200450","12",7,2190,271000,24000,692000,8,"03","3","PK","12","33","Town"
"1200480","12",7,124740,14564000,851000,25185000,182,"03","2","PK","12","11","Urban"
"1200510","12",7,41854,5901000,368000,10611000,84,"03","2","PK","12","21","Urban"
"1200540","12",7,12774,2297000,52000,2358000,19,"03","2","PK","12","21","Urban"
"1200570","12",7,1246,176000,11000,424000,11,"03","2","PK","12","41","Rural"
"1200600","12",7,6516,271000,74000,2729000,25,"03","2","PK","12","41","Rural"
"1200630","12",7,2889,579000,25000,741000,9,"03","3","PK","12","41","Rural"
"1200660","12",7,1365,159000,17000,463000,10,"03","2","PK","12","32","Town"
"1200690","12",7,2168,395000,9000,360000,10,"03","3","PK","12","41","Rural"
"1200720","12",7,2018,250000,24000,709000,10,"03","3","PK","12","41","Rural"
"1200750","12",7,5014,481000,52000,1778000,13,"03","3","PK","12","32","Town"
"1200780","12",7,7308,1047000,82000,2510000,19,"03","3","PK","12","33","Town"
"1200810","12",7,22837,3048000,104000,5344000,32,"03","2","PK","12","22","Urban"
"1200840","12",7,12401,2008000,125000,4448000,22,"03","2","PK","12","23","Urban"
"1200870","12",7,193180,32626000,1450000,48534000,306,"03","2","PK","12","21","Urban"
"1200900","12",7,3385,444000,28000,896000,11,"03","3","PK","12","32","Town"
"1200930","12",7,17646,3027000,124000,4114000,31,"03","2","PK","12","22","Urban"
"1200960","12",7,7363,1220000,69000,2026000,24,"03","3","PK","12","42","Rural"
"1200990","12",7,1154,87000,18000,487000,13,"03","2","PK","12","42","Rural"
"1201020","12",7,1089,134000,7000,240000,6,"03","3","PK","12","43","Rural"
"1201050","12",7,40669,7007000,199000,7473000,61,"03","2","PK","12","22","Urban"
"1201080","12",7,80541,10998000,447000,17426000,125,"03","2","PK","12","21","Urban"
"1201110","12",7,32472,3597000,157000,5628000,64,"03","2","PK","12","12","Urban"
"1201140","12",7,6228,693000,46000,1716000,19,"03","2","PK","12","42","Rural"
"1201170","12",7,1513,244000,11000,379000,12,"03","3","PK","12","42","Rural"
"1201200","12",7,2776,282000,26000,810000,11,"03","3","PK","12","41","Rural"
"1201230","12",7,42524,6847000,270000,9388000,80,"03","2","PK","12","21","Urban"
"1201260","12",7,42577,5663000,343000,12284000,68,"03","2","PK","12","41","Rural"
"1201290","12",7,18109,3324000,82000,2916000,39,"03","2","PK","12","21","Urban"
"1201320","12",7,8362,1473000,39000,1579000,24,"03","2","PK","12","33","Town"
"1201350","12",7,11079,2499000,54000,1793000,23,"03","3","PK","12","31","Town"
"1201380","12",7,29568,4590000,112000,4050000,63,"03","2","PK","12","22","Urban"
"1201410","12",7,7037,1063000,60000,1841000,19,"03","3","PK","12","32","Town"
"1201440","12",7,174142,17723000,1007000,38559000,249,"03","2","PK","12","21","Urban"
"1201470","12",7,52742,6861000,303000,13715000,66,"03","2","PK","12","21","Urban"
"1201500","12",7,170883,24926000,911000,31063000,269,"03","2","PK","12","21","Urban"
"1201530","12",7,66314,12822000,488000,13991000,107,"03","2","PK","12","21","Urban"
"1201560","12",7,107892,14931000,566000,19196000,178,"03","2","PK","12","21","Urban"
"1201590","12",7,93980,10656000,692000,25866000,170,"03","2","PK","12","22","Urban"
"1201620","12",7,11810,1198000,157000,4386000,25,"03","2","PK","12","32","Town"
"1201650","12",7,25711,5843000,122000,3941000,41,"03","2","PK","12","21","Urban"
"1201680","12",7,42013,8201000,155000,6497000,66,"03","2","PK","12","13","Urban"
"1201710","12",7,65378,12148000,442000,10161000,81,"03","2","PK","12","21","Urban"
"1201740","12",7,27863,6756000,65000,2211000,44,"03","2","PK","12","41","Rural"
"1201770","12",7,40347,5415000,263000,11616000,52,"03","2","PK","12","12","Urban"
"1201800","12",7,7521,1140000,61000,2115000,19,"03","2","PK","12","13","Urban"
"1201830","12",7,5988,825000,41000,1620000,12,"03","3","PK","12","33","Town"
"1201860","12",7,3388,432000,32000,930000,11,"03","3","PK","12","33","Town"
"1201890","12",7,2296,398000,16000,556000,9,"03","3","PK","12","32","Town"
"1201920","12",7,64488,8312000,362000,12964000,102,"03","2","PK","12","13","Urban"
"1201950","12",7,5179,925000,25000,876000,15,"03","2","PK","12","42","Rural"
"1201980","12",7,6962,774000,47000,1565000,21,"03","2","PK","12","42","Rural"
"1202010","12",7,3586,564000,26000,977000,11,"03","3","PK","12","41","Rural"
"1202011","12",7,NA,NA,NA,NA,4,NA,NA,"06","12","32","Town"
"1202012","12",7,NA,NA,NA,NA,4,NA,NA,"KG","12","12","Urban"
"1202013","12",7,NA,NA,NA,NA,4,NA,NA,"KG","12","41","Rural"
"1202014","12",7,NA,NA,NA,NA,2,NA,NA,"KG","12","12","Urban"
"1202015","12",7,NA,NA,NA,NA,2,NA,NA,"KG","12","12","Urban"
"1202016","12",7,NA,NA,NA,NA,10,NA,NA,"PK","12","23","Urban"
"1300001","13",7,12441,1261000,322000,3859000,23,"03","3","PK","12","42","Rural"
"1300005","13",7,NA,NA,NA,NA,1,NA,NA,"06","12","32","Town"
"1300006","13",7,-2,0,0,0,1,"07","3","N","N","41","Rural"
"1300007","13",7,-2,0,0,0,1,"07","3","N","N","41","Rural"
"1300008","13",7,-2,0,0,0,1,"07","3","N","N","42","Rural"
"1300009","13",7,-2,0,0,0,1,"07","3","N","N","21","Urban"
"1300010","13",7,-2,0,0,0,1,"07","3","N","N","22","Urban"
"1300011","13",7,-2,0,0,0,1,"07","3","N","N","31","Town"
"1300012","13",7,-2,0,0,0,1,"07","3","N","N","21","Urban"
"1300013","13",7,-2,0,0,0,0,"07","N","N","N","13","Urban"
"1300014","13",7,-2,0,0,0,1,"07","3","N","N","33","Town"
"1300015","13",7,-2,0,0,0,1,"07","3","N","N","41","Rural"
"1300016","13",7,-2,0,0,0,0,"07","N","N","N","42","Rural"
"1300017","13",7,-2,0,0,0,1,"07","3","N","N","41","Rural"
"1300018","13",7,-2,0,0,0,3,"07","3","N","N","42","Rural"
"1300019","13",7,-2,0,0,0,0,"07","N","N","N","41","Rural"
"1300020","13",7,-2,0,0,0,0,"07","N","N","N","13","Urban"
"1300021","13",7,-2,0,0,0,1,"07","3","N","N","33","Town"
"1300022","13",7,NA,NA,NA,NA,3,NA,NA,"PK","12",NA,NA
"1300023","13",7,NA,NA,NA,NA,1,NA,NA,"KG","08","21","Urban"
"1300024","13",7,NA,NA,NA,NA,1,NA,NA,"07","12",NA,NA
"1300025","13",7,NA,NA,NA,NA,1,NA,NA,"06","12","32","Town"
"1300026","13",7,NA,NA,NA,NA,38,NA,NA,"04","12","12","Urban"
"1300027","13",7,NA,NA,NA,NA,1,NA,NA,"N","N","11","Urban"
"1300028","13",7,NA,NA,NA,NA,1,NA,NA,"12","12","11","Urban"
"1300060","13",7,3519,336000,83000,1141000,9,"03","3","PK","12","33","Town"
"1300090","13",7,1769,53000,52000,806000,3,"03","3","PK","12","43","Rural"
"1300120","13",7,49991,2134000,1130000,17611000,118,"03","2","PK","12","11","Urban"
"1300150","13",7,1891,260000,50000,513000,4,"03","3","PK","12","41","Rural"
"1300180","13",7,467,11000,12000,242000,3,"03","3","PK","12","42","Rural"
"1300210","13",7,5831,507000,145000,2035000,12,"03","3","PK","12","32","Town"
"1300214","13",7,576,0,0,0,1,"02","1","09","12","41","Rural"
"1300240","13",7,2788,453000,75000,804000,6,"03","3","PK","12","42","Rural"
"1300290","13",7,12164,1815000,280000,3177000,16,"03","3","PK","12","41","Rural"
"1300330","13",7,14682,2711000,318000,3533000,23,"03","3","PK","12","41","Rural"
"1300360","13",7,3380,247000,93000,1292000,7,"03","3","PK","12","41","Rural"
"1300390","13",7,3117,314000,81000,955000,7,"03","2","PK","12","41","Rural"
"1300420","13",7,25030,1931000,682000,9585000,49,"03","3","PK","12","12","Urban"
"1300440","13",7,2531,403000,79000,868000,7,"03","3","PK","12","41","Rural"
"1300480","13",7,3557,425000,92000,1018000,6,"03","3","PK","12","42","Rural"
"1300510","13",7,1845,386000,40000,228000,4,"03","3","PK","12","31","Town"
"1300540","13",7,2433,192000,70000,1171000,5,"03","3","PK","12","41","Rural"
"1300570","13",7,6720,1233000,150000,1049000,12,"03","3","PK","12","41","Rural"
"1300600","13",7,2845,463000,61000,757000,4,"03","3","PK","12","21","Urban"
"1300630","13",7,9098,1261000,216000,2773000,20,"03","3","PK","12","42","Rural"
"1300660","13",7,4736,186000,147000,2583000,6,"03","3","PK","12","32","Town"
"1300690","13",7,3511,408000,93000,991000,5,"03","3","PK","12","41","Rural"
"1300720","13",7,3298,743000,86000,1053000,6,"03","3","PK","12","32","Town"
"1300750","13",7,696,20000,23000,360000,2,"03","3","PK","12","43","Rural"
"1300780","13",7,9745,1190000,241000,2262000,13,"03","3","PK","12","32","Town"
