"LEAID","FIPST","YEAR","V33","A09","C10","C25","OPERATIONAL_SCHOOLS","SCHLEV","AGCHRT","GSLO","GSHI","LOCALE","URBANICITY"
"1915630","19",12,2082,245000,7000,584000,5,"03","3","PK","12","33","Town"
"1915660","19",12,378,85000,1000,65000,2,"03","3","PK","12","43","Rural"
"1915750","19",12,462,127000,2000,71000,4,"03","3","PK","12","42","Rural"
"1915840","19",12,1916,308000,7000,433000,5,"03","3","PK","12","32","Town"
"1916110","19",12,634,167000,3000,147000,3,"03","3","PK","12","43","Rural"
"1916140","19",12,347,113000,2000,82000,2,"03","3","PK","12","42","Rural"
"1916320","19",12,352,62000,2000,150000,3,"03","3","PK","12","43","Rural"
"1916420","19",12,340,76000,2000,116000,3,"03","3","PK","12","43","Rural"
"1916440","19",12,652,191000,3000,91000,2,"03","3","PK","12","42","Rural"
"1916530","19",12,2130,354000,8000,347000,6,"03","3","PK","12","32","Town"
"1916620","19",12,437,94000,3000,153000,2,"03","3","PK","12","43","Rural"
"1916680","19",12,2679,713000,12000,706000,4,"03","3","PK","12","13","Urban"
"1917100","19",12,898,236000,4000,197000,4,"03","3","PK","12","42","Rural"
"1917220","19",12,7021,2030000,25000,815000,10,"03","3","PK","12","22","Urban"
"1917250","19",12,706,221000,3000,109000,3,"03","3","PK","12","31","Town"
"1917460","19",12,601,182000,3000,123000,2,"03","3","PK","12","42","Rural"
"1917550","19",12,470,113000,2000,92000,2,"03","3","PK","12","42","Rural"
"1917820","19",12,815,210000,4000,174000,3,"03","3","PK","12","42","Rural"
"1917880","19",12,86,22000,1000,42000,1,"01","3","PK","12","43","Rural"
"1918030","19",12,468,174000,2000,54000,3,"03","3","PK","12","43","Rural"
"1918120","19",12,843,170000,4000,205000,4,"03","3","PK","12","43","Rural"
"1918180","19",12,687,178000,3000,112000,3,"03","3","PK","12","42","Rural"
"1918240","19",12,579,109000,2000,124000,5,"03","3","PK","12","42","Rural"
"1918330","19",12,692,166000,3000,127000,2,"03","3","PK","12","42","Rural"
"1918480","19",12,719,136000,11000,234000,4,"03","3","PK","12","43","Rural"
"1918510","19",12,1457,235000,7000,424000,4,"03","3","PK","12","32","Town"
"1918540","19",12,751,184000,4000,168000,5,"03","3","PK","12","42","Rural"
"1918630","19",12,475,108000,2000,83000,3,"03","3","PK","12","43","Rural"
"1918690","19",12,1912,418000,6000,290000,6,"03","3","PK","12","22","Urban"
"1918720","19",12,5532,619000,26000,2202000,9,"03","3","PK","12","32","Town"
"1918750","19",12,552,105000,2000,81000,2,"03","3","PK","12","42","Rural"
"1918780","19",12,3980,786000,16000,1074000,8,"03","3","PK","12","33","Town"
"1918840","19",12,1441,456000,6000,234000,4,"03","3","PK","12","32","Town"
"1918930","19",12,761,178000,3000,115000,3,"03","3","PK","12","43","Rural"
"1918960","19",12,373,60000,1000,86000,3,"03","3","PK","12","42","Rural"
"1919140","19",12,1266,317000,6000,214000,6,"03","3","PK","12","42","Rural"
"1919200","19",12,592,104000,2000,131000,2,"03","3","PK","12","43","Rural"
"1919440","19",12,923,177000,4000,203000,3,"03","3","PK","12","32","Town"
"1919590","19",12,567,161000,2000,111000,3,"03","3","PK","12","43","Rural"
"1919650","19",12,1081,309000,5000,196000,4,"03","3","PK","12","32","Town"
"1919710","19",12,359,78000,2000,141000,2,"03","3","PK","12","42","Rural"
"1919740","19",12,252,54000,1000,91000,2,"03","3","PK","12","43","Rural"
"1919770","19",12,232,25000,1000,32000,1,"01","3","PK","12","43","Rural"
"1919800","19",12,243,41000,1000,55000,2,"03","3","PK","12","42","Rural"
"1919860","19",12,658,150000,4000,223000,2,"03","3","PK","12","43","Rural"
"1919890","19",12,1993,394000,8000,510000,7,"03","3","PK","12","33","Town"
"1920040","19",12,1127,456000,5000,149000,3,"03","3","PK","12","31","Town"
"1920100","19",12,296,79000,2000,122000,2,"03","3","PK","12","42","Rural"
"1920130","19",12,5612,920000,23000,1687000,11,"03","3","PK","12","32","Town"
"1920190","19",12,692,166000,3000,136000,3,"03","3","PK","12","42","Rural"
"1920250","19",12,1599,341000,6000,286000,3,"03","3","PK","12","31","Town"
"1920340","19",12,1077,246000,4000,193000,4,"03","3","PK","12","32","Town"
"1920460","19",12,519,89000,2000,108000,2,"03","3","PK","12","42","Rural"
"1920580","19",12,486,103000,3000,147000,4,"03","3","PK","12","42","Rural"
"1920610","19",12,3121,570000,13000,760000,8,"03","3","PK","12","32","Town"
"1920760","19",12,947,165000,5000,222000,4,"03","3","PK","12","42","Rural"
"1920820","19",12,713,203000,3000,103000,4,"03","3","PK","12","42","Rural"
"1920830","19",12,327,66000,6000,79000,3,"01","3","PK","12","43","Rural"
"1920850","19",12,566,124000,3000,118000,2,"03","3","PK","12","42","Rural"
"1920910","19",12,1457,461000,5000,137000,4,"03","3","PK","12","41","Rural"
"1920940","19",12,3098,873000,12000,432000,7,"03","3","PK","12","21","Urban"
"1921000","19",12,522,138000,2000,95000,2,"03","3","PK","12","42","Rural"
"1921060","19",12,316,48000,1000,35000,2,"01","3","PK","12","42","Rural"
"1921090","19",12,576,203000,4000,193000,2,"03","3","PK","12","42","Rural"
"1921120","19",12,251,55000,1000,48000,3,"03","3","PK","12","42","Rural"
"1921210","19",12,500,144000,3000,120000,2,"03","3","PK","12","43","Rural"
"1921240","19",12,2552,642000,8000,253000,4,"03","3","PK","12","21","Urban"
"1921600","19",12,346,83000,2000,90000,2,"01","3","PK","12","43","Rural"
"1921630","19",12,1424,253000,6000,431000,5,"03","3","PK","12","32","Town"
"1921660","19",12,643,173000,3000,97000,3,"03","3","PK","12","42","Rural"
"1921720","19",12,243,23000,1000,50000,2,"01","3","PK","12","42","Rural"
"1921810","19",12,192,39000,1000,62000,2,"03","3","PK","12","42","Rural"
"1921840","19",12,980,246000,4000,166000,3,"03","3","PK","12","33","Town"
"1921870","19",12,2510,444000,10000,615000,4,"03","3","PK","12","41","Rural"
"1922110","19",12,4743,414000,17000,1475000,11,"03","3","PK","12","33","Town"
"1922380","19",12,217,27000,1000,42000,2,"03","3","PK","12","42","Rural"
"1922440","19",12,673,135000,3000,141000,3,"03","3","PK","12","43","Rural"
"1922470","19",12,2257,726000,9000,263000,5,"03","3","PK","12","32","Town"
"1922530","19",12,1952,307000,10000,905000,3,"03","3","PK","12","32","Town"
"1923110","19",12,4293,1240000,12000,298000,7,"03","3","PK","12","21","Urban"
"1923160","19",12,670,155000,3000,136000,3,"03","3","PK","12","42","Rural"
"1923190","19",12,754,207000,9000,233000,4,"03","3","PK","12","43","Rural"
"1923220","19",12,-2,-2,-2,-2,-2,"N","N","PK","12",NA,NA
"1923340","19",12,599,94000,3000,279000,2,"03","3","PK","12","43","Rural"
"1923760","19",12,101,14000,0,19000,1,"01","3","PK","12",NA,NA
"1923790","19",12,346,102000,2000,60000,2,"03","3","PK","12",NA,NA
"1924000","19",12,1256,159000,6000,418000,5,"03","3","PK","12","32","Town"
"1924120","19",12,407,117000,2000,66000,3,"03","3","PK","12","42","Rural"
"1924150","19",12,290,99000,2000,60000,2,"03","3","PK","12","43","Rural"
"1924660","19",12,731,201000,4000,175000,2,"03","3","PK","12","32","Town"
"1924720","19",12,515,165000,3000,188000,2,"01","3","PK","12",NA,NA
"1924870","19",12,983,317000,5000,149000,3,"03","3","PK","12","31","Town"
"1924960","19",12,494,139000,2000,104000,2,"03","3","PK","12","43","Rural"
"1925050","19",12,261,49000,1000,62000,2,"03","3","PK","12","43","Rural"
"1925200","19",12,668,164000,3000,129000,3,"03","3","PK","12","42","Rural"
"1925320","19",12,1246,270000,6000,442000,4,"03","3","PK","12","21","Urban"
"1925380","19",12,412,1e+05,4000,130000,2,"01","3","PK","12","43","Rural"
"1925410","19",12,300,45000,1000,76000,2,"01","3","PK","12","42","Rural"
"1925560","19",12,158,50000,1000,56000,2,"01","3","PK","12",NA,NA
"1925590","19",12,1443,351000,6000,269000,4,"03","3","PK","12","22","Urban"
"1925620","19",12,259,45000,1000,69000,2,"03","3","PK","12","43","Rural"
"1925920","19",12,755,155000,3000,141000,4,"03","3","PK","12","42","Rural"
"1925980","19",12,1053,336000,5000,227000,3,"03","3","PK","12","33","Town"
"1926070","19",12,1003,180000,5000,299000,3,"03","3","PK","12","41","Rural"
"1926250","19",12,358,78000,2000,102000,2,"03","3","PK","12","42","Rural"
"1926280","19",12,552,136000,2000,109000,5,"03","2","PK","12","43","Rural"
"1926370","19",12,1060,262000,5000,208000,3,"03","3","PK","12","33","Town"
"1926400","19",12,14551,2199000,60000,4983000,26,"03","3","PK","12","13","Urban"
"1926580","19",12,1306,472000,5000,99000,3,"03","3","PK","12","41","Rural"
"1926640","19",12,678,225000,3000,134000,2,"03","3","PK","12","42","Rural"
"1926670","19",12,227,28000,1000,51000,2,"03","3","PK","12","42","Rural"
"1926730","19",12,1556,224000,6000,439000,3,"03","3","PK","12","41","Rural"
"1926790","19",12,638,180000,3000,114000,3,"03","3","PK","12","42","Rural"
"1926820","19",12,6619,2120000,27000,1195000,11,"03","3","PK","12","41","Rural"
"1926850","19",12,603,137000,2000,1e+05,3,"03","3","PK","12","42","Rural"
"1926910","19",12,2058,585000,8000,516000,8,"03","3","PK","12","33","Town"
"1927000","19",12,1219,360000,5000,170000,3,"03","3","PK","12","33","Town"
"1927060","19",12,393,109000,2000,56000,2,"03","3","PK","12","41","Rural"
"1927240","19",12,199,55000,1000,38000,2,"03","3","PK","12","42","Rural"
"1927270","19",12,674,148000,3000,186000,3,"03","3","PK","12","43","Rural"
"1927390","19",12,2282,370000,12000,1038000,5,"03","2","PK","12","33","Town"
"1927480","19",12,164,37000,0,21000,1,"01","3","PK","12","42","Rural"
"1927500","19",12,985,167000,4000,226000,4,"03","3","PK","12","42","Rural"
"1927600","19",12,611,144000,2000,93000,2,"03","3","PK","12","42","Rural"
"1927870","19",12,877,274000,4000,167000,3,"03","3","PK","12","41","Rural"
"1927900","19",12,156,9000,0,14000,1,"01","3","PK","12",NA,NA
"1927960","19",12,597,312000,4000,72000,3,"03","3","PK","12","42","Rural"
"1927990","19",12,724,231000,3000,115000,3,"03","3","PK","12","42","Rural"
"1928020","19",12,294,49000,1000,58000,3,"03","3","PK","12","43","Rural"
"1928050","19",12,462,111000,2000,75000,2,"03","3","PK","12","42","Rural"
"1928110","19",12,405,142000,2000,54000,2,"03","3","PK","12","43","Rural"
"1928170","19",12,403,98000,2000,109000,2,"03","3","PK","12","42","Rural"
"1928200","19",12,186,4000,0,23000,1,"01","3","PK","12","42","Rural"
"1928230","19",12,743,257000,3000,86000,3,"03","3","PK","12","42","Rural"
"1928560","19",12,356,55000,1000,47000,2,"01","3","PK","12","41","Rural"
"1928680","19",12,3622,1217000,14000,561000,8,"03","3","PK","12","21","Urban"
"1928710","19",12,436,123000,2000,90000,2,"03","3","PK","12","43","Rural"
"1928980","19",12,647,128000,3000,167000,2,"03","3","PK","12","43","Rural"
"1929010","19",12,590,188000,3000,65000,2,"03","3","PK","12","41","Rural"
"1929100","19",12,232,89000,1000,53000,3,"01","3","PK","12",NA,NA
"1929280","19",12,350,78000,5000,108000,2,"03","3","PK","12","43","Rural"
"1929310","19",12,1696,376000,7000,313000,4,"03","3","PK","12","41","Rural"
"1929490","19",12,512,113000,2000,118000,2,"03","3","PK","12","42","Rural"
"1929580","19",12,1005,244000,5000,216000,4,"03","3","PK","12","43","Rural"
"1929640","19",12,208,30000,1000,38000,3,"03","3","PK","12",NA,NA
"1929730","19",12,751,86000,6000,191000,3,"03","3","PK","12","43","Rural"
"1929760","19",12,768,172000,3000,84000,7,"03","3","PK","12","42","Rural"
"1930240","19",12,1862,337000,7000,446000,5,"03","3","PK","12","32","Town"
"1930480","19",12,11282,1330000,67000,3830000,19,"03","3","PK","12","13","Urban"
"1930510","19",12,7714,2667000,30000,790000,10,"03","3","PK","12","21","Urban"
"1930540","19",12,2044,791000,11000,297000,7,"03","3","PK","12","32","Town"
"1930560","19",12,579,147000,3000,188000,2,"03","3","PK","12","43","Rural"
"1930630","19",12,1678,381000,6000,438000,5,"03","3","PK","12","32","Town"
"1930720","19",12,332,105000,2000,54000,3,"03","3","PK","12","43","Rural"
"1930750","19",12,869,185000,2000,110000,3,"03","3","PK","12","42","Rural"
"1930780","19",12,537,140000,4000,217000,3,"03","3","PK","12","33","Town"
"1930870","19",12,294,70000,1000,65000,3,"03","2","PK","12","42","Rural"
"1930900","19",12,1576,419000,7000,303000,3,"03","3","PK","12","32","Town"
"1930930","19",12,9376,2438000,28000,1463000,14,"03","3","PK","12","13","Urban"
"1930960","19",12,435,105000,2000,97000,2,"03","3","PK","12","42","Rural"
"1930990","19",12,1286,204000,6000,430000,4,"03","3","PK","12","32","Town"
"1931020","19",12,904,191000,4000,112000,3,"03","3","PK","12","42","Rural"
"1931080","19",12,863,203000,4000,144000,3,"03","3","PK","12","42","Rural"
"1931110","19",12,725,150000,3000,211000,4,"03","3","PK","12","41","Rural"
"1931290","19",12,791,161000,4000,287000,4,"03","3","PK","12","43","Rural"
"1931350","19",12,3277,1132000,15000,597000,9,"03","3","PK","12","42","Rural"
"1931470","19",12,571,125000,3000,126000,2,"03","3","PK","12","42","Rural"
"1931620","19",12,204,47000,1000,76000,2,"03","3","PK","12","42","Rural"
"1931680","19",12,1213,363000,5000,161000,3,"03","3","PK","12","32","Town"
"1931800","19",12,800,219000,3000,131000,2,"03","3","PK","12","32","Town"
"1931830","19",12,409,75000,2000,132000,2,"03","3","PK","12","43","Rural"
"1931860","19",12,1864,394000,7000,309000,5,"03","3","PK","12","41","Rural"
"1931890","19",12,121,0,0,0,1,"N","3","PK","12",NA,NA
"1931920","19",12,481,103000,2000,105000,2,"03","3","PK","12","43","Rural"
"1931950","19",12,618,173000,2000,66000,3,"03","3","PK","12","42","Rural"
"1932010","19",12,932,207000,3000,103000,5,"03","3","PK","12","42","Rural"
"1999001","19",12,-2,0,0,0,0,"07","N","N","N","43","Rural"
"1999005","19",12,-2,0,0,0,0,"07","N","N","N","43","Rural"
"1999007","19",12,-2,29000,1000,77000,0,"07","N","N","N","13","Urban"
"1999009","19",12,-2,0,0,0,0,"07","N","N","N","21","Urban"
"1999010","19",12,-2,0,0,0,0,"07","N","N","N","12","Urban"
"1999011","19",12,-2,0,0,0,0,"07","N","N","N","21","Urban"
"1999012","19",12,-2,0,0,0,0,"07","N","N","N","13","Urban"
"1999013","19",12,-2,0,0,0,0,"07","N","N","N","41","Rural"
"1999015","19",12,-2,0,0,0,0,"07","N","N","N","33","Town"
"1999017","19",12,1151,340000,5000,169000,4,"03","3","PK","12","42","Rural"
"1999019","19",12,560,135000,3000,174000,5,"03","2","PK","12","42","Rural"
"2000001","20",12,733,234000,5000,122000,2,"03","3","PK","12","42","Rural"
"2000002","20",12,1101,214000,5000,174000,5,"03","2","PK","12","33","Town"
"2000003","20",12,1547,444000,10000,3e+05,4,"03","3","PK","12","32","Town"
"2000004","20",12,900,262000,5000,168000,3,"03","3","PK","12","42","Rural"
"2000006","20",12,903,169000,5000,292000,3,"03","3","PK","12","32","Town"
"2000007","20",12,413,101000,10000,114000,2,"03","3","PK","12","43","Rural"
"2000008","20",12,221,-2,-2,-2,1,"02","3","06","12","12","Urban"
"2000011","20",12,0,-2,-2,-2,0,"N","N","01","12",NA,NA
"2000012","20",12,488,121000,2000,99000,4,"03","3","PK","12","43","Rural"
"2000013","20",12,100,25000,0,24000,2,"03","3","PK","12","43","Rural"
"2000014","20",12,575,74000,3000,223000,2,"03","3","PK","12","42","Rural"
"2000015","20",12,2536,271000,21000,685000,5,"03","3","PK","12","32","Town"
"2000016","20",12,771,273000,4000,186000,2,"03","3","PK","12","33","Town"
"2000017","20",12,963,186000,5000,272000,3,"03","3","PK","12","33","Town"
"2000018","20",12,37,-2,-2,-2,2,"03","3","PK","12","12","Urban"
"2000019","20",12,87,-2,-2,-2,2,"03","3","PK","12","21","Urban"
"2000020","20",12,153,29000,1000,63000,3,"03","3","PK","12","43","Rural"
"2000021","20",12,0,-2,-2,-2,1,"N","3","UG","UG","32","Town"
"2000022","20",12,19,-2,-2,-2,1,"03","3","03","12","33","Town"
"2000023","20",12,317,80000,13000,87000,2,"03","3","PK","12","43","Rural"
"2000024","20",12,-2,-2,-2,-2,0,"N","N","N","N","12","Urban"
"2000025","20",12,0,-2,-2,-2,1,"N","3","UG","UG","31","Town"
"2000026","20",12,0,-2,-2,-2,0,"N","N","KG","12",NA,NA
"2000027","20",12,0,-2,-2,-2,1,"N","3","UG","UG","32","Town"
"2000028","20",12,380,56000,7000,99000,2,"03","3","PK","12","43","Rural"
"2000029","20",12,330,55000,2000,102000,3,"03","3","PK","12","43","Rural"
"2000030","20",12,492,79000,3000,139000,3,"03","3","PK","12","43","Rural"
"2000031","20",12,0,-2,-2,-2,1,"N","3","UG","UG","12","Urban"
"2000032","20",12,-2,-1,-1,-1,0,"07","N","N","N",NA,NA
"2000033","20",12,-2,-1,-1,-1,0,"07","N","01","12","32","Town"
"2000034","20",12,-2,-1,-1,-1,0,"07","N","KG","12","32","Town"
"2000035","20",12,-2,-1,-1,-1,0,"07","N","PK","12","33","Town"
"2000037","20",12,-2,-1,-1,-1,0,"07","N","N","N","42","Rural"
"2000038","20",12,-2,-1,-1,-1,0,"07","N","N","N",NA,NA
"2000039","20",12,-2,-1,-1,-1,0,"07","N","PK","12","42","Rural"
"2000040","20",12,-2,-1,-1,-1,0,"07","N","PK","12","43","Rural"
"2000041","20",12,-2,-1,-1,-1,0,"07","N","01","12","42","Rural"
"2000042","20",12,-2,-1,-1,-1,0,"07","N","01","11","32","Town"
"2000043","20",12,-2,-1,-1,-1,0,"07","N","KG","12","32","Town"
"2000044","20",12,-2,-1,-1,-1,0,"07","N","UG","UG","33","Town"
"2000045","20",12,-2,-1,-1,-1,0,"07","N","UG","UG","42","Rural"
"2000046","20",12,-2,-1,-1,-1,0,"07","N","01","11","43","Rural"
"2000047","20",12,-2,-1,-1,-1,0,"07","N","01","12","43","Rural"
"2000048","20",12,-2,-1,-1,-1,0,"07","N","01","12","42","Rural"
"2000049","20",12,-2,-1,-1,-1,0,"07","N","PK","12","42","Rural"
"2000050","20",12,-2,-1,-1,-1,0,"07","N","N","N",NA,NA
"2000051","20",12,-2,-1,-1,-1,0,"07","N","PK","12","31","Town"
"2000052","20",12,-2,-1,-1,-1,0,"07","N","UG","UG","33","Town"
"2000053","20",12,-2,-1,-1,-1,0,"07","N","KG","12","41","Rural"
"2000346","20",12,248,49000,2000,98000,3,"03","3","PK","12","43","Rural"
"2000347","20",12,-2,-1,-1,-1,0,"07","N","KG","12","43","Rural"
"2000348","20",12,373,61000,2000,84000,4,"03","3","PK","12","42","Rural"
"2000349","20",12,578,94000,3000,126000,5,"03","3","PK","12","43","Rural"
"2000350","20",12,1190,349000,8000,288000,9,"03","3","PK","12","43","Rural"
"2000351","20",12,727,101000,4000,269000,5,"03","3","PK","12","23","Urban"
"2000352","20",12,85,-2,-2,-2,1,"02","3","05","12","41","Rural"
"2000353","20",12,680,178000,5000,104000,4,"03","3","PK","12","43","Rural"
"2003180","20",12,1620,375000,13000,447000,6,"03","2","PK","12","32","Town"
"2003200","20",12,6035,1400000,32000,1298000,9,"03","3","PK","12","41","Rural"
"2003210","20",12,442,92000,5000,149000,3,"03","3","PK","12","42","Rural"
"2003240","20",12,473,137000,3000,117000,5,"03","3","PK","12","42","Rural"
"2003270","20",12,194,28000,1000,70000,3,"03","3","PK","12","42","Rural"
"2003300","20",12,1660,261000,7000,540000,6,"03","3","PK","12","42","Rural"
"2003360","20",12,5517,1414000,23000,523000,11,"03","3","PK","12","21","Urban"
"2003390","20",12,912,108000,4000,306000,3,"03","3","PK","12","43","Rural"
"2003430","20",12,175,26000,1000,30000,2,"03","3","PK","12","43","Rural"
"2003450","20",12,2768,326000,24000,978000,8,"03","3","PK","12","32","Town"
"2003480","20",12,510,60000,3000,235000,2,"03","3","PK","12","42","Rural"
"2003510","20",12,204,46000,1000,46000,3,"03","3","PK","12","43","Rural"
"2003540","20",12,1699,148000,9000,621000,4,"03","3","PK","12","32","Town"
"2003570","20",12,173,28000,1000,43000,2,"03","3","PK","12","43","Rural"
"2003630","20",12,2338,386000,10000,476000,6,"03","3","PK","12","31","Town"
"2003720","20",12,1418,319000,10000,233000,4,"03","3","PK","12","31","Town"
"2003780","20",12,2192,608000,8000,230000,5,"03","3","PK","12","31","Town"
"2003810","20",12,1062,126000,6000,357000,4,"03","3","PK","12","31","Town"
"2003870","20",12,808,227000,5000,192000,2,"03","3","PK","12","33","Town"
"2003900","20",12,666,1e+05,3000,170000,3,"03","3","PK","12","42","Rural"
"2003960","20",12,631,114000,0,141000,4,"03","3","PK","12","43","Rural"
"2004020","20",12,203,45000,1000,48000,2,"03","3","PK","12","43","Rural"
"2004050","20",12,2540,412000,15000,748000,5,"03","3","PK","12","21","Urban"
"2004080","20",12,91,19000,0,19000,2,"03","3","PK","12","43","Rural"
"2004140","20",12,275,52000,2000,85000,2,"03","3","PK","12","43","Rural"
"2004170","20",12,221,34000,1000,94000,2,"03","3","PK","12","42","Rural"
"2004200","20",12,2299,560000,12000,536000,6,"03","3","PK","12","32","Town"
"2004230","20",12,349,63000,9000,130000,2,"03","3","PK","12","43","Rural"
"2004260","20",12,337,66000,2000,93000,2,"03","3","PK","12","42","Rural"
"2004290","20",12,841,2e+05,5000,2e+05,3,"03","3","PK","12","33","Town"
"2004350","20",12,254,32000,1000,97000,2,"03","3","PK","12","42","Rural"
"2004380","20",12,281,39000,1000,88000,2,"03","3","PK","12","43","Rural"
"2004410","20",12,831,126000,7000,262000,3,"03","2","PK","12","43","Rural"
"2004440","20",12,406,90000,3000,121000,3,"03","3","PK","12","42","Rural"
"2004470","20",12,351,63000,2000,99000,6,"03","3","PK","12","43","Rural"
"2004500","20",12,-9,18000,1000,59000,2,"03","3","PK","12","43","Rural"
"2004560","20",12,591,130000,3000,101000,4,"03","3","PK","12","43","Rural"
"2004590","20",12,1854,362000,24000,758000,3,"03","3","PK","12","33","Town"
"2004620","20",12,1075,175000,5000,270000,6,"03","3","PK","12","42","Rural"
"2004650","20",12,167,14000,1000,68000,3,"03","3","PK","12","42","Rural"
"2004670","20",12,813,172000,4000,133000,3,"03","3","PK","12","42","Rural"
"2004710","20",12,691,99000,59000,156000,4,"03","3","PK","12","42","Rural"
"2004740","20",12,982,98000,37000,321000,3,"03","3","PK","12","42","Rural"
"2004770","20",12,488,47000,3000,185000,5,"03","3","PK","12","43","Rural"
"2004790","20",12,124,22000,1000,41000,2,"03","3","PK","12","43","Rural"
"2004800","20",12,721,108000,3000,145000,2,"03","3","PK","12","43","Rural"
"2004830","20",12,410,97000,2000,102000,2,"03","3","PK","12","42","Rural"
"2004890","20",12,1402,327000,8000,339000,6,"03","3","PK","12","32","Town"
"2004920","20",12,1209,285000,5000,197000,4,"03","3","PK","12","42","Rural"
"2004950","20",12,335,71000,2000,93000,3,"03","3","PK","12","43","Rural"
"2004980","20",12,1891,135000,10000,761000,3,"03","3","PK","12","33","Town"
"2005010","20",12,1002,184000,5000,193000,3,"03","3","PK","12","33","Town"
"2005040","20",12,359,72000,2000,67000,3,"03","3","PK","12","43","Rural"
"2005070","20",12,1075,143000,5000,340000,4,"03","3","PK","12","32","Town"
"2005100","20",12,1098,201000,54000,378000,3,"03","3","PK","12","33","Town"
"2005130","20",12,627,137000,3000,116000,3,"03","3","PK","12","42","Rural"
"2005190","20",12,99,28000,1000,42000,2,"01","3","PK","08","43","Rural"
"2005250","20",12,366,70000,2000,81000,2,"03","3","PK","12","43","Rural"
"2005280","20",12,753,169000,4000,206000,5,"03","3","PK","12","43","Rural"
"2005310","20",12,229,52000,1000,70000,3,"03","3","PK","12","43","Rural"
"2005370","20",12,191,45000,1000,45000,2,"03","3","PK","12","43","Rural"
"2005400","20",12,253,19000,1000,108000,3,"03","3","PK","12","43","Rural"
"2005460","20",12,6943,1136000,48000,1715000,12,"03","3","PK","12","21","Urban"
"2005490","20",12,6980,1905000,29000,733000,12,"03","3","PK","12","21","Urban"
"2005520","20",12,170,19000,1000,48000,2,"03","3","PK","12","43","Rural"
"2005550","20",12,269,48000,1000,52000,2,"03","3","PK","12","43","Rural"
"2005580","20",12,6876,601000,42000,3173000,12,"03","3","PK","12","33","Town"
"2005610","20",12,754,149000,3000,166000,3,"03","3","PK","12","42","Rural"
"2005640","20",12,671,158000,4000,150000,4,"03","3","PK","12","42","Rural"
"2005700","20",12,640,143000,4000,205000,2,"03","3","PK","12","43","Rural"
"2005730","20",12,1969,342000,10000,604000,8,"03","3","PK","12","32","Town"
"2005760","20",12,177,18000,1000,70000,2,"03","3","PK","12","43","Rural"
"2005790","20",12,1068,63000,2000,147000,5,"03","3","PK","12","43","Rural"
"2005800","20",12,499,104000,3000,117000,2,"03","3","PK","12","41","Rural"
"2005820","20",12,472,75000,0,143000,3,"03","3","PK","12","42","Rural"
"2005850","20",12,500,96000,3000,95000,2,"03","3","PK","12","43","Rural"
"2005870","20",12,600,137000,3000,160000,3,"03","3","PK","12","33","Town"
"2005940","20",12,4661,477000,23000,1590000,9,"03","2","PK","12","33","Town"
"2006000","20",12,575,73000,3000,194000,3,"03","3","PK","12","43","Rural"
"2006060","20",12,498,124000,3000,113000,2,"03","3","PK","12","42","Rural"
"2006090","20",12,1597,361000,9000,355000,3,"03","3","PK","12","31","Town"
"2006120","20",12,684,85000,4000,292000,2,"03","3","PK","12","41","Rural"
"2006180","20",12,1909,137000,9000,657000,4,"03","3","PK","12","33","Town"
"2006210","20",12,184,33000,1000,68000,2,"03","3","PK","12","43","Rural"
"2006240","20",12,572,137000,3000,136000,3,"03","3","PK","12","42","Rural"
"2006270","20",12,732,1e+05,4000,242000,3,"03","3","PK","12","42","Rural"
"2006300","20",12,930,159000,5000,222000,3,"03","3","PK","12","32","Town"
"2006330","20",12,1894,474000,9000,192000,4,"03","3","PK","09","31","Town"
"2006360","20",12,838,122000,5000,355000,4,"03","3","PK","12","31","Town"
"2006390","20",12,7680,798000,86000,3220000,16,"03","3","PK","12","33","Town"
"2006420","20",12,5444,1200000,24000,1114000,9,"03","3","PK","12","21","Urban"
"2006450","20",12,1095,175000,6000,339000,7,"03","3","PK","12","41","Rural"
"2006480","20",12,1078,177000,6000,347000,3,"03","3","PK","12","32","Town"
"2006510","20",12,220,38000,1000,79000,4,"03","3","PK","12","43","Rural"
"2006540","20",12,5346,1488000,23000,814000,12,"03","3","PK","12","11","Urban"
"2006570","20",12,263,69000,1000,57000,2,"03","3","PK","12","42","Rural"
"2006580","20",12,1072,164000,5000,289000,4,"03","3","PK","12","33","Town"
"2006630","20",12,85,25000,1000,23000,2,"03","3","PK","12","43","Rural"
"2006660","20",12,3210,431000,18000,1225000,7,"03","3","PK","12","33","Town"
"2006690","20",12,214,44000,1000,0,2,"03","2","PK","12","43","Rural"
"2006720","20",12,534,78000,2000,77000,3,"03","3","PK","12","43","Rural"
"2006780","20",12,97,21000,1000,21000,2,"01","3","PK","12","43","Rural"
"2006840","20",12,795,101000,3000,219000,3,"03","3","PK","12","42","Rural"
"2006870","20",12,88,14000,0,39000,2,"03","3","PK","12","43","Rural"
"2006930","20",12,546,105000,3000,150000,4,"03","3","PK","12","42","Rural"
"2006960","20",12,990,170000,4000,229000,7,"03","2","PK","12","42","Rural"
"2006990","20",12,128,13000,0,18000,1,"01","3","PK","12","43","Rural"
"2007020","20",12,3064,770000,18000,817000,8,"03","3","PK","12","33","Town"
"2007050","20",12,5367,866000,26000,1493000,9,"03","3","PK","12","21","Urban"
"2007080","20",12,78,11000,0,37000,2,"03","3","PK","12","43","Rural"
"2007110","20",12,500,84000,3000,158000,3,"03","3","PK","12","43","Rural"
"2007170","20",12,855,205000,5000,169000,3,"03","3","PK","12","32","Town"
